,policy_id,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,fraud,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
15812,561,0,1,750,0,0,2,0,1,1,11000.0,1,11,0,44,1,0,0,0.0,0,0,0,1,6,67,2013,2,0,0,0,0,0,0,0,0,0,0,0,8,11000.0,0,1,3000,0,0,0,1
15813,574,0,1,750,1,0,2,1,1,0,35000.0,1,22,1,69,1,0,0,25000.0,4,0,1,1,0,198,2016,2,0,0,1,1,0,0,0,0,0,0,0,20,10000.0,0,1,3000,0,0,0,0
15814,3881,0,1,750,1,0,1,1,1,0,18500.0,1,19,0,36,3,0,0,1500.0,5,0,1,1,0,124,2014,2,0,0,3,2,1,0,0,0,0,0,0,9,17000.0,0,1,3000,0,0,1,0
15815,577,0,1,750,3,0,8,1,1,0,35000.0,1,8,0,28,4,0,0,25000.0,3,0,1,1,0,32,2014,3,0,0,1,1,1,0,0,0,0,0,0,13,10000.0,0,1,3000,0,0,0,1
15816,579,0,1,750,2,0,3,0,1,1,39000.0,1,6,0,63,1,0,0,6000.0,2,0,2,1,0,241,2016,2,0,0,2,1,0,0,0,0,0,0,0,15,33000.0,0,1,3000,0,0,1,0
15817,3884,0,1,750,0,0,5,0,2,1,35000.0,1,1,0,20,1,0,0,15500.0,2,0,1,1,0,27,2018,2,0,0,1,1,1,0,0,0,0,0,0,8,19500.0,0,1,3000,0,0,1,0
15818,2228,0,1,750,1,0,7,0,2,1,39000.0,1,25,0,34,4,0,0,17000.0,3,0,1,1,0,39,2017,3,0,0,1,3,1,0,0,0,0,0,0,6,22000.0,0,1,2750,0,0,0,1
15819,3891,0,0,750,1,0,12,0,1,1,10500.0,1,18,0,40,3,0,0,0.0,2,0,1,1,0,128,2011,3,0,0,0,0,1,0,0,0,0,0,0,11,10500.0,0,1,3000,1,0,0,1
15820,597,0,1,750,0,0,6,1,1,0,21000.0,1,17,0,51,3,0,0,0.0,0,0,1,1,0,97,2019,1,0,0,0,3,0,0,0,0,0,0,0,8,21000.0,0,1,2650,0,0,0,1
15821,3903,0,0,750,0,0,2,1,1,0,13500.0,1,17,1,70,3,0,0,0.0,6,0,1,1,0,167,2016,2,1,0,0,1,0,0,0,0,0,0,0,12,13500.0,0,1,3000,0,0,0,0
15822,3905,1,0,750,0,1,9,0,3,1,20500.0,1,11,0,50,4,0,0,0.0,2,1,1,0,0,22,2019,1,0,0,0,1,0,1,0,0,0,0,0,10,20500.0,0,0,3000,0,0,0,0
15823,2254,0,0,750,0,0,6,1,1,0,39000.0,1,13,0,48,3,0,0,17500.0,3,0,1,1,1,210,2019,2,0,0,2,0,0,0,0,0,0,0,0,15,21500.0,0,1,3000,1,0,0,1
15824,3912,0,0,750,0,0,8,1,2,0,38000.0,1,9,0,54,3,0,0,21500.0,4,0,1,1,0,46,2015,2,0,0,1,3,1,0,0,0,0,0,0,17,16500.0,0,1,3000,0,1,1,0
15825,3914,0,1,750,1,0,9,0,1,1,56000.0,1,24,0,27,4,0,0,37000.0,1,0,1,1,0,81,2018,3,0,0,3,3,1,0,0,0,0,0,0,14,19000.0,0,1,2950,0,0,0,1
15826,2259,0,1,750,0,0,6,1,1,0,57500.0,1,7,1,28,3,0,0,15000.0,4,0,2,1,0,52,2020,3,0,0,1,2,1,0,0,0,0,0,0,17,42500.0,0,1,2700,0,0,0,0
15827,3918,0,0,750,0,1,2,0,1,1,13500.0,1,22,1,45,4,0,0,0.0,4,0,1,1,0,92,2017,2,0,0,0,2,1,0,0,0,0,0,0,7,13500.0,0,1,2750,0,0,0,0
15828,609,0,0,750,1,0,5,0,1,1,38000.0,0,9,0,52,1,0,0,9000.0,3,0,2,1,0,175,2016,2,0,1,1,0,0,0,0,0,0,0,0,15,29000.0,0,1,2750,1,0,0,1
15829,2284,0,1,750,3,0,4,1,1,0,15000.0,1,30,1,18,1,0,0,0.0,1,0,1,1,0,3,2016,3,0,0,0,0,1,0,0,0,0,0,0,13,15000.0,0,1,2900,0,0,0,0
15830,2290,0,1,750,0,0,12,0,1,1,5500.0,0,26,0,58,3,1,0,0.0,3,0,0,0,0,151,2012,1,0,0,0,0,0,0,0,1,0,0,0,10,5500.0,0,1,3000,0,0,0,1
15831,618,0,1,750,2,0,10,0,1,1,48500.0,1,15,0,47,4,0,0,25000.0,1,0,2,1,0,258,2013,3,0,0,4,0,1,0,0,0,0,0,0,18,23500.0,0,1,3000,0,0,0,1
15832,625,0,0,750,0,0,12,1,1,0,12500.0,1,20,0,67,3,0,0,0.0,4,0,0,1,0,238,2017,3,0,0,0,1,1,0,0,0,0,0,0,16,12500.0,0,1,3000,0,1,1,0
15833,2301,0,1,750,2,0,4,0,1,1,58500.0,1,9,1,43,1,0,0,27500.0,1,0,2,0,0,70,2018,3,0,0,4,0,1,0,0,0,0,1,0,5,31000.0,0,1,3000,0,0,0,0
15834,2301,0,1,750,2,0,4,0,1,1,58500.0,1,9,1,27,1,0,0,27500.0,1,0,2,0,0,73,2018,3,0,0,4,1,1,0,0,0,0,1,0,5,31000.0,0,1,3000,0,0,0,0
15835,633,0,1,750,0,0,9,1,1,0,14000.0,1,19,0,32,1,0,0,0.0,3,0,0,1,0,62,2016,2,0,0,0,2,1,0,0,0,0,0,0,5,14000.0,0,1,3000,0,0,1,0
15836,3936,0,0,750,0,1,2,1,1,0,11000.0,0,14,0,41,3,0,0,0.0,3,0,0,1,0,107,2018,2,0,0,0,2,0,0,0,1,0,0,0,14,11000.0,0,1,2800,0,0,0,1
15837,3938,0,0,750,1,1,1,0,1,0,38000.0,0,28,0,27,0,0,0,15000.0,0,0,2,1,0,40,2017,2,0,0,1,2,0,0,0,0,1,0,0,20,23000.0,0,1,2800,0,0,0,1
15838,642,0,0,750,0,0,1,0,1,1,13500.0,0,6,1,65,4,0,0,0.0,6,0,0,1,0,106,2019,2,1,0,0,3,0,0,0,1,0,0,0,16,13500.0,0,1,2900,0,0,0,0
15839,2319,0,1,750,0,0,5,1,1,0,33500.0,1,7,1,26,2,0,0,15000.0,1,0,1,1,0,66,2020,2,0,0,1,0,1,0,0,0,0,0,0,6,18500.0,0,1,3000,0,0,0,0
15840,648,0,1,750,0,0,3,1,2,0,11000.0,1,13,0,32,4,0,0,5500.0,2,0,1,0,0,53,2012,2,0,0,1,0,1,0,0,0,0,1,0,17,5500.0,0,1,2650,0,0,0,1
15841,648,0,1,750,0,0,3,1,1,0,11000.0,1,13,0,49,4,0,0,5500.0,2,0,1,0,0,140,2020,2,0,0,1,2,1,0,0,0,0,1,0,17,5500.0,0,1,3000,0,0,0,1
15842,649,0,1,750,0,0,1,1,1,0,10500.0,0,18,0,46,3,0,0,0.0,4,0,0,1,0,140,2018,1,0,0,0,0,0,0,0,1,0,0,0,14,10500.0,0,1,3000,0,0,0,1
15843,2323,0,1,750,1,0,11,1,1,0,15500.0,1,10,0,62,1,0,0,0.0,6,0,1,0,0,473,2018,2,0,0,0,3,0,0,0,0,0,1,0,17,15500.0,0,1,3000,0,0,0,1
15844,2327,0,0,750,0,0,8,1,1,0,52000.0,1,21,0,23,3,0,0,13500.0,2,0,2,1,0,11,2018,2,0,0,2,3,1,0,0,0,0,0,0,9,38500.0,0,1,3000,1,0,1,0
15845,3953,0,1,750,2,0,6,1,2,0,68000.0,1,30,0,31,1,0,1,30000.0,6,0,2,0,0,31,2015,4,0,0,2,2,1,0,0,0,0,0,0,11,38000.0,0,1,3000,0,0,0,1
15846,659,0,1,750,0,0,11,0,1,1,14000.0,0,23,0,56,1,0,0,0.0,5,0,0,1,0,150,2019,2,0,0,0,1,0,0,0,1,0,0,0,5,14000.0,0,1,3000,0,0,1,0
15847,659,0,0,750,0,0,11,0,1,1,14000.0,0,23,0,35,1,0,0,0.0,5,0,0,1,0,91,2017,2,0,0,0,2,0,0,0,1,0,0,0,5,14000.0,0,1,3000,1,0,1,0
15848,2335,0,1,750,0,0,1,1,1,0,16500.0,0,28,0,55,3,0,0,0.0,0,0,0,1,0,91,2020,2,0,0,0,2,0,0,0,1,0,0,0,3,16500.0,0,1,3000,0,0,0,1
15849,2336,0,1,750,1,0,3,1,2,0,13500.0,1,4,0,26,4,0,0,0.0,0,0,0,1,0,27,2013,3,0,0,0,0,1,0,0,0,0,0,0,9,13500.0,0,1,3000,0,0,0,1
15850,2336,0,1,750,1,0,3,0,1,0,13500.0,1,4,0,68,4,0,0,0.0,0,0,0,1,0,157,2017,3,0,0,0,1,1,0,0,0,0,0,0,9,13500.0,0,1,2550,0,0,0,1
15851,2341,0,0,750,1,0,5,0,1,1,56500.0,1,15,0,61,1,0,1,21000.0,2,0,2,0,0,451,2018,3,0,0,1,1,1,0,0,0,0,0,0,11,35500.0,0,1,3000,1,0,1,0
15852,3968,0,0,750,0,0,1,1,1,0,12000.0,0,11,0,47,4,0,0,0.0,4,0,0,1,0,113,2019,1,0,0,0,2,0,0,0,1,0,0,1,10,12000.0,0,1,3000,0,0,0,1
15853,3970,0,1,750,3,0,7,1,1,0,8000.0,1,8,0,61,1,0,0,0.0,0,0,1,1,0,185,2016,4,0,0,0,2,1,0,0,0,0,0,0,12,8000.0,0,1,3000,0,0,1,0
15854,2347,0,1,750,1,0,4,1,1,0,21000.0,1,29,0,49,3,0,0,0.0,0,0,1,1,0,197,2016,2,0,0,0,1,1,0,0,0,0,0,0,15,21000.0,0,1,2950,0,0,0,1
15855,3974,1,0,750,0,1,8,1,1,0,13500.0,1,23,0,48,4,0,0,0.0,4,1,1,0,0,81,2018,1,0,0,0,1,0,1,0,0,0,0,0,6,13500.0,0,0,3000,0,0,0,0
15856,3976,0,1,750,3,0,6,0,4,1,42000.0,0,19,0,23,3,0,0,0.0,2,0,2,1,0,5,2020,2,0,0,0,2,0,0,0,0,1,0,0,9,42000.0,0,1,3000,0,0,1,0
15857,2366,0,1,750,2,0,11,1,3,0,13500.0,0,19,0,43,3,0,0,0.0,1,0,0,1,0,35,2016,2,0,0,0,1,0,0,0,1,0,0,0,12,13500.0,0,1,2550,0,0,0,1
15858,2366,0,0,750,2,0,11,0,1,0,13500.0,0,19,0,52,3,0,0,0.0,1,0,0,1,0,138,2016,2,1,0,0,3,0,0,0,1,0,0,0,12,13500.0,0,1,3000,0,0,0,1
15859,2370,0,0,750,0,0,5,0,1,1,8000.0,1,29,0,40,2,0,0,0.0,2,1,0,0,0,66,2017,1,0,0,0,1,0,1,1,0,0,0,0,2,8000.0,0,0,3000,1,0,0,0
15860,3994,0,0,750,2,1,11,0,5,1,54000.0,1,16,0,20,1,0,0,25000.0,5,0,2,1,0,22,2013,3,0,0,1,2,1,0,0,0,0,0,0,17,29000.0,0,1,3000,0,0,0,1
15861,3995,0,0,750,4,0,2,0,1,1,23000.0,1,24,1,41,3,0,0,0.0,6,0,1,1,1,98,2019,2,0,0,0,1,1,0,0,0,0,0,0,8,23000.0,0,1,3000,0,1,0,0
15862,3995,0,0,750,4,0,2,0,1,1,23000.0,1,24,1,33,3,0,0,0.0,6,0,1,1,0,177,2014,2,0,0,0,1,1,0,0,0,0,0,0,8,23000.0,0,1,3000,0,1,0,0
15863,3998,0,1,750,2,0,11,0,1,1,31000.0,1,20,0,63,4,0,0,11000.0,2,0,2,1,0,290,2007,3,0,0,1,1,1,0,0,0,0,0,0,5,20000.0,0,1,2850,0,0,0,1
15864,3998,0,1,750,2,0,11,0,2,1,31000.0,1,20,0,44,4,0,0,11000.0,2,0,2,1,0,35,2005,3,0,0,1,0,1,0,0,0,0,0,0,5,20000.0,0,1,2550,0,0,0,1
15865,2378,0,1,750,0,0,10,1,1,0,40500.0,1,4,0,54,3,0,0,7500.0,4,0,2,1,0,169,2015,2,0,0,1,0,1,0,0,0,0,0,0,14,33000.0,0,1,3000,0,0,1,0
15866,4007,0,1,750,1,0,4,0,1,1,31500.0,1,9,0,58,3,0,0,3000.0,1,0,2,1,0,126,2018,4,0,0,4,0,1,0,0,0,0,0,0,10,28500.0,0,1,3000,0,0,0,1
15867,4012,0,1,800,2,0,2,1,2,0,13500.0,1,18,1,34,3,0,0,0.0,0,0,1,1,0,1,2012,2,0,0,0,0,1,0,0,0,0,0,0,6,13500.0,0,1,3000,0,0,0,0
15868,4019,0,0,750,1,0,7,1,1,0,11000.0,0,9,0,70,3,0,0,0.0,1,0,0,1,0,179,2016,2,0,0,0,1,0,0,0,1,0,0,0,5,11000.0,0,1,3000,0,1,0,1
15869,2400,0,1,750,0,0,1,1,3,0,13500.0,1,4,0,24,2,0,0,0.0,4,0,1,1,0,24,2018,2,0,0,0,1,1,0,0,0,0,0,0,12,13500.0,0,1,3000,0,0,1,0
15870,4028,0,0,750,2,0,1,1,1,0,22000.0,1,16,0,44,4,0,0,0.0,2,0,2,1,0,84,2012,3,1,0,0,1,1,0,0,0,0,0,0,3,22000.0,0,1,3000,0,0,0,1
15871,4028,0,0,750,2,0,1,1,1,0,22000.0,1,16,0,66,4,0,0,0.0,2,0,2,1,0,182,2009,3,0,0,0,1,1,0,0,0,0,0,0,3,22000.0,0,1,3000,0,1,0,1
15872,2412,0,1,750,0,0,12,0,1,1,36000.0,1,3,1,52,1,0,0,15500.0,1,0,1,1,0,74,2018,2,0,0,2,1,1,0,0,0,0,0,0,11,20500.0,0,1,3000,0,0,0,0
15873,2418,0,0,750,2,0,11,1,1,0,9000.0,0,13,0,43,3,0,0,0.0,2,0,0,1,0,83,2016,2,0,0,0,1,0,0,0,1,0,0,0,14,9000.0,0,1,3000,0,1,0,1
15874,2418,0,1,750,2,0,11,0,1,0,9000.0,0,13,0,53,3,0,0,0.0,2,0,0,1,0,98,2014,2,0,0,0,0,0,0,0,1,0,0,0,14,9000.0,0,1,2450,0,0,0,1
15875,2420,0,1,750,0,0,1,0,1,0,12000.0,0,27,0,63,2,0,0,0.0,6,1,0,0,0,69,2018,1,0,0,0,0,0,1,1,1,0,0,0,15,12000.0,0,0,3000,0,0,0,0
15876,723,0,1,750,0,0,3,1,1,0,53000.0,1,8,0,58,4,0,0,25000.0,4,0,2,1,0,156,2020,2,0,0,1,3,1,0,0,0,0,0,0,18,28000.0,0,1,3000,0,0,0,1
15877,2425,0,0,750,0,0,7,0,1,1,15500.0,1,26,0,38,3,0,1,0.0,4,0,1,0,0,153,2016,2,0,0,0,1,0,0,0,0,0,0,0,16,15500.0,0,1,3000,0,1,0,1
15878,728,0,1,750,0,0,1,0,3,1,25500.0,0,5,0,33,1,0,1,11500.0,5,0,0,0,0,26,2017,2,0,0,1,1,0,0,0,1,0,0,0,9,14000.0,0,1,2900,0,0,1,0
15879,736,0,1,750,0,0,11,0,1,1,18000.0,1,4,0,57,3,0,0,0.0,0,0,1,1,0,140,2017,2,0,0,0,1,1,0,0,0,0,0,0,5,18000.0,0,1,3000,0,0,0,1
15880,750,0,0,750,0,0,11,1,1,0,13000.0,0,15,0,56,1,0,0,0.0,4,0,0,1,0,181,2019,1,1,0,0,1,0,0,0,1,0,0,0,9,13000.0,0,1,2800,0,0,0,1
15881,752,0,0,750,0,0,7,0,1,1,17000.0,1,12,0,33,2,0,0,0.0,4,0,1,1,0,79,2016,2,1,0,0,1,0,0,0,0,0,0,0,17,17000.0,0,1,3000,0,0,0,1
15882,752,0,1,750,0,0,7,0,1,1,17000.0,1,12,0,35,2,0,0,0.0,4,0,1,1,0,128,2017,2,0,0,0,0,0,0,0,0,0,0,0,17,17000.0,0,1,3000,0,0,0,1
15883,2454,0,1,750,0,0,8,0,3,1,10000.0,0,25,0,19,1,0,0,0.0,6,0,0,1,0,1,2019,2,0,0,0,0,0,0,0,1,0,0,0,18,10000.0,0,1,2750,0,0,0,1
15884,754,0,0,750,2,1,11,0,1,1,38000.0,1,9,0,65,3,1,0,0.0,5,0,2,0,0,255,2017,3,0,0,0,3,1,0,0,0,0,0,0,14,38000.0,0,1,2950,0,0,1,0
15885,757,0,1,750,0,0,12,1,1,0,4000.0,1,20,0,37,3,0,1,0.0,4,0,0,0,0,40,2014,2,0,0,0,1,1,0,0,0,0,0,0,9,4000.0,0,1,3000,0,0,0,1
15886,2461,0,1,750,0,0,12,1,1,0,11000.0,1,2,0,66,4,0,0,0.0,0,1,0,0,1,80,2018,1,0,0,0,0,0,1,1,0,0,0,0,18,11000.0,0,0,3000,0,0,0,0
15887,4051,0,1,750,1,0,7,1,1,0,14500.0,0,26,1,39,4,0,0,0.0,4,0,0,1,0,64,2020,2,0,0,0,0,0,0,0,1,0,0,0,10,14500.0,0,1,3000,0,0,0,0
15888,4054,0,1,750,3,0,11,1,1,0,66500.0,1,1,0,42,4,0,0,52000.0,4,0,1,1,0,81,2016,2,0,0,1,1,1,0,0,0,0,0,0,13,14500.0,0,1,2800,0,0,0,1
15889,773,0,1,750,0,0,10,0,1,1,32000.0,1,7,0,70,0,0,0,15000.0,0,0,1,1,0,200,2014,2,0,0,1,0,0,0,0,0,0,0,0,23,17000.0,0,1,2700,0,0,0,1
15890,785,0,0,750,0,0,3,0,1,0,47500.0,0,6,0,53,4,0,0,9000.0,2,0,2,1,0,96,2016,2,0,0,1,0,0,0,0,0,1,0,0,16,38500.0,0,1,3000,1,0,0,1
15891,4070,0,1,800,0,0,12,0,1,1,1000.0,1,9,0,36,3,0,0,0.0,0,0,0,1,0,60,2006,2,0,0,0,2,0,0,0,0,0,0,0,19,1000.0,0,1,2450,0,0,1,0
15892,791,0,0,750,1,0,2,1,1,0,37500.0,1,1,0,43,3,0,0,0.0,4,0,2,1,0,157,2017,2,0,0,0,2,0,0,0,0,0,0,0,12,37500.0,0,1,2800,1,0,1,0
15893,4084,0,1,750,1,0,2,0,1,1,57500.0,1,2,1,36,3,0,0,21500.0,5,0,2,1,0,53,2017,5,0,0,4,1,1,0,0,0,0,0,0,21,36000.0,0,1,2650,0,0,0,0
15894,4087,0,1,750,0,0,11,0,1,1,17500.0,1,18,0,28,3,0,1,0.0,0,0,1,0,0,72,2013,2,0,0,0,2,1,0,0,0,0,0,0,15,17500.0,0,1,3000,0,0,1,0
15895,4087,0,0,750,0,1,11,0,1,1,17500.0,1,18,0,54,3,0,1,0.0,0,0,1,0,0,130,2014,2,0,0,0,1,1,0,0,0,0,0,0,15,17500.0,0,1,2750,0,0,1,0
15896,4088,0,0,750,0,0,8,0,2,1,18000.0,1,31,0,29,1,0,0,0.0,5,1,0,0,0,7,2014,1,0,0,0,1,0,1,1,0,0,0,0,14,18000.0,0,0,3000,0,1,0,0
15897,808,0,1,750,1,0,10,1,1,0,17500.0,0,21,0,30,1,0,0,6500.0,0,0,0,1,0,107,2011,2,0,0,1,2,0,0,0,1,0,0,0,22,11000.0,0,1,3000,0,0,0,1
15898,2482,0,0,750,2,1,9,0,2,1,13500.0,1,17,0,59,3,0,0,0.0,1,0,0,1,0,57,2018,4,0,0,0,2,1,0,0,0,0,0,0,1,13500.0,0,1,3000,0,0,1,0
15899,4109,0,1,750,1,0,1,0,2,1,15000.0,0,29,1,35,4,0,0,0.0,1,0,1,1,1,50,2018,2,0,1,0,0,0,0,0,0,0,0,0,12,15000.0,0,1,3000,0,0,0,0
15900,828,0,0,750,1,0,5,0,3,1,52500.0,1,20,0,48,3,0,0,19000.0,0,0,2,1,0,24,2012,3,1,0,3,1,1,0,0,0,0,0,0,5,33500.0,0,1,3000,0,0,0,1
15901,4111,0,1,750,0,0,7,0,1,1,75000.0,1,4,0,52,4,0,0,60000.0,3,0,1,1,0,150,2015,2,0,0,3,1,1,0,0,0,0,0,0,19,15000.0,0,1,2650,0,0,0,1
15902,834,0,0,750,0,1,10,0,1,1,11500.0,0,8,0,35,4,0,0,0.0,1,0,0,1,0,71,2016,2,0,0,0,2,0,0,0,1,0,0,0,13,11500.0,0,1,3000,0,0,0,1
15903,838,0,1,750,2,0,5,1,5,0,24500.0,1,13,0,46,4,1,0,0.0,0,0,1,0,0,13,2013,3,0,0,0,1,1,0,0,0,0,0,0,9,24500.0,0,1,3000,0,0,1,0
15904,4124,0,1,750,0,0,12,0,1,1,46000.0,1,31,0,68,3,0,0,19000.0,1,0,2,1,0,120,2017,3,0,0,3,0,1,0,0,0,0,0,0,14,27000.0,0,1,3000,0,0,1,0
15905,4124,0,0,750,0,0,12,0,2,1,46000.0,1,31,0,20,3,0,0,19000.0,1,0,2,1,0,14,2015,3,0,0,3,2,1,0,0,0,0,0,0,14,27000.0,0,1,2950,0,1,1,0
15906,4130,0,1,750,0,0,8,0,1,1,10000.0,0,11,1,27,1,0,0,0.0,6,0,0,1,0,76,2020,2,0,0,0,0,0,0,0,1,0,0,0,16,10000.0,0,1,3000,0,0,0,0
15907,849,0,1,750,3,0,8,1,1,0,51000.0,1,4,0,66,3,0,0,16500.0,6,0,2,1,0,60,2015,3,0,0,1,0,1,0,0,0,0,0,0,16,34500.0,0,1,3000,0,0,0,1
15908,2505,0,1,750,1,0,1,0,1,1,8000.0,1,26,0,37,4,0,0,0.0,5,0,1,1,2,178,2018,2,0,0,0,1,0,0,0,0,0,0,0,21,8000.0,0,1,3000,0,0,0,1
15909,2508,0,1,750,2,0,9,1,1,0,22500.0,1,1,0,63,4,0,0,17000.0,6,0,1,1,0,77,2013,3,0,0,3,0,1,0,0,0,0,0,0,12,5500.0,0,1,2850,0,0,1,0
15910,2511,0,1,750,0,0,1,0,1,1,7000.0,0,20,1,58,4,0,0,0.0,6,0,0,0,0,177,2016,1,0,0,0,2,0,0,0,1,0,1,0,11,7000.0,0,1,3000,0,0,0,0
15911,2518,0,0,750,0,0,2,0,1,1,11500.0,0,5,1,50,4,0,0,0.0,1,0,0,0,0,56,2013,2,0,0,0,2,0,0,0,1,0,1,1,4,11500.0,0,1,3000,0,0,0,0
15912,867,0,1,750,1,0,11,0,3,1,5000.0,1,18,0,22,3,0,0,0.0,0,0,0,1,0,44,2017,3,0,0,0,0,1,0,0,0,0,0,0,15,5000.0,0,1,3000,0,0,1,0
15913,2521,0,1,750,2,0,11,0,1,1,59000.0,1,22,0,22,3,0,0,15000.0,4,0,2,1,0,2,2014,3,0,0,1,0,1,0,0,0,0,0,0,8,44000.0,0,1,3000,0,0,1,0
15914,872,1,0,750,0,0,1,1,2,0,13000.0,1,26,0,43,3,0,0,0.0,5,1,1,0,1,55,2017,1,0,0,0,1,0,1,0,0,0,0,0,20,13000.0,0,0,3000,0,1,0,0
15915,875,0,0,750,1,0,12,0,1,1,16000.0,1,18,0,53,3,0,0,0.0,2,0,1,1,0,226,2016,4,0,0,0,2,1,0,0,0,0,0,0,15,16000.0,0,1,3000,1,0,1,0
15916,879,0,1,750,2,0,6,0,1,1,50500.0,1,30,0,24,4,0,0,8500.0,6,0,2,1,0,71,2019,4,0,0,2,2,1,0,0,0,0,0,0,10,42000.0,0,1,2750,0,0,0,1
15917,2539,0,1,750,2,0,8,0,2,1,12000.0,0,3,0,29,1,0,0,0.0,5,0,0,1,0,58,2015,2,0,0,0,0,0,0,0,1,0,0,0,18,12000.0,0,1,3000,0,0,1,0
15918,4139,0,0,750,1,0,3,1,3,0,18000.0,1,25,0,40,3,0,0,0.0,0,0,1,1,0,11,2015,2,0,0,0,1,1,0,0,0,0,0,0,10,18000.0,0,1,2700,0,1,0,1
15919,2543,0,0,750,0,0,4,0,1,1,44000.0,1,23,0,69,3,0,0,25000.0,1,0,1,1,0,130,2015,2,0,0,1,1,1,0,0,0,0,0,0,10,19000.0,0,1,3000,1,0,0,1
15920,2543,0,1,750,0,0,4,1,1,0,44000.0,1,23,0,53,3,0,0,25000.0,1,0,1,1,0,144,2017,2,0,0,1,1,1,0,0,0,0,0,0,10,19000.0,0,1,2750,0,0,0,1
15921,2546,0,0,750,1,1,4,1,1,0,57000.0,0,2,1,38,3,0,0,20500.0,1,0,2,1,0,65,2015,2,0,0,1,2,0,0,0,0,1,0,0,12,36500.0,0,1,3000,0,0,0,0
15922,4145,0,1,750,0,0,4,0,1,1,10500.0,0,14,0,64,3,0,0,0.0,6,0,0,1,0,184,2018,2,0,0,0,2,0,0,0,1,0,0,0,2,10500.0,0,1,2800,0,0,0,1
15923,2559,1,1,750,0,0,10,1,1,0,25500.0,1,4,0,70,3,0,0,13500.0,4,1,1,0,0,189,2014,1,0,0,1,0,0,1,0,0,0,0,0,16,12000.0,1,0,2700,0,0,0,0
15924,4173,0,1,750,0,0,10,0,1,1,34500.0,0,23,0,34,2,0,0,0.0,2,0,2,1,0,120,2017,1,0,1,0,1,0,0,0,0,0,0,0,17,34500.0,0,1,3000,0,0,1,0
15925,4176,0,1,750,1,0,9,0,1,1,44000.0,1,26,0,47,4,0,0,20000.0,3,0,2,1,0,126,2015,3,0,0,4,1,1,0,0,0,0,0,0,15,24000.0,0,1,2900,0,0,0,1
15926,4177,0,0,750,0,0,8,1,1,0,5500.0,0,10,0,19,1,0,0,0.0,5,0,0,1,0,17,2015,2,0,0,0,1,0,0,0,1,0,0,1,13,5500.0,0,1,2750,0,0,0,1
15927,4177,0,1,750,0,0,8,0,1,0,5500.0,0,10,0,60,1,0,0,0.0,5,0,0,1,0,176,2017,2,0,0,0,2,0,0,0,1,0,0,0,13,5500.0,0,1,3000,0,0,0,1
15928,4183,0,0,750,1,0,6,1,1,0,12500.0,0,5,0,50,1,0,0,0.0,2,0,0,1,0,82,2020,2,0,0,0,1,0,0,0,1,0,0,0,19,12500.0,0,1,2700,0,1,0,1
15929,4183,0,1,750,1,0,6,0,1,0,12500.0,0,5,0,39,1,0,0,0.0,2,0,0,1,0,117,2018,2,0,0,0,0,0,0,0,1,0,0,0,19,12500.0,0,1,3000,0,0,0,1
15930,902,0,1,750,2,0,10,1,1,0,13500.0,1,24,0,56,3,0,0,0.0,3,0,0,1,0,219,2008,2,0,0,0,0,1,0,0,0,0,0,0,8,13500.0,0,1,2450,0,0,0,1
15931,906,0,1,750,0,0,12,0,1,1,50500.0,1,16,0,59,1,0,0,18500.0,0,0,2,1,0,218,2017,3,0,0,1,1,1,0,0,0,0,0,0,6,32000.0,0,1,3000,0,0,0,1
15932,908,0,0,750,0,0,12,0,1,1,52000.0,1,26,0,37,1,0,1,14500.0,3,0,2,0,0,183,2018,2,1,0,1,1,1,0,0,0,0,0,0,12,37500.0,0,1,3000,0,0,1,0
15933,4209,0,0,750,0,0,6,0,1,1,9500.0,1,16,0,69,2,0,0,0.0,6,1,0,0,0,152,2018,1,0,0,0,1,0,1,1,0,0,0,0,14,9500.0,0,0,3000,1,0,0,0
15934,4213,0,1,800,4,0,10,0,1,1,38500.0,1,29,0,40,4,0,0,1500.0,1,0,2,1,0,209,2018,3,0,0,1,3,1,0,0,0,0,0,0,8,37000.0,0,1,2800,0,0,1,0
15935,2570,0,1,750,1,0,4,0,1,0,33500.0,1,3,0,61,4,0,0,0.0,2,0,2,1,0,139,2014,2,0,0,0,0,0,0,0,0,0,0,0,7,33500.0,0,1,2750,0,0,0,1
15936,4219,0,1,750,3,0,12,0,1,1,23500.0,1,15,1,42,3,0,0,5000.0,6,0,1,1,0,76,2018,4,0,0,2,0,1,0,0,0,0,0,0,7,18500.0,0,1,3000,0,0,0,0
15937,4219,0,1,750,3,0,12,1,1,0,23500.0,1,15,1,34,3,0,0,5000.0,6,0,1,1,0,164,2017,4,0,0,2,0,1,0,0,0,0,0,0,7,18500.0,0,1,3000,0,0,0,0
