policy_id,customer_age,customer_education,months_as_customer,policy_deductable,policy_annual_premium,policy_liability,auto_year,num_claims_past_year,num_insurers_past_5_years,customer_gender_male,customer_gender_female,policy_state_ca,policy_state_wa,policy_state_az,policy_state_or,policy_state_nv,policy_state_id
3709,50,3,50,750,3000,2,2018,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3710,28,3,61,750,3000,0,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3711,47,3,176,750,3000,0,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3712,48,3,103,750,3000,1,2018,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3713,31,2,131,750,2900,0,2020,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3714,48,1,143,750,3000,3,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3715,32,1,13,750,3000,2,2020,0,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3716,36,3,171,750,3000,2,2016,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3717,30,3,35,750,2700,1,2018,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3718,47,2,165,750,2700,1,2018,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3719,56,3,113,750,3000,0,2011,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3720,54,1,144,900,3000,3,2019,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3721,60,1,75,750,3000,0,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3722,50,3,105,750,2900,1,2016,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3723,33,2,98,750,3000,1,2008,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3724,61,3,152,750,2850,2,2012,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3725,26,4,39,750,2950,3,2014,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3726,25,4,15,750,2950,1,2020,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3727,66,1,143,750,3000,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3728,63,3,92,750,3000,1,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3729,54,3,67,750,3000,0,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3730,65,3,159,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3731,26,3,58,750,3000,1,2019,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3732,51,1,302,750,2500,2,2010,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3733,41,1,127,750,3000,0,2020,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3734,61,3,67,750,3000,2,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3735,42,3,70,750,3000,2,2020,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3736,36,2,18,750,3000,1,2019,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3737,55,1,205,750,3000,0,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3738,62,3,82,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3739,31,2,73,750,2850,2,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3740,43,1,7,750,2700,2,2015,0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3741,23,1,34,750,3000,1,2014,0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3742,48,2,42,750,3000,1,2014,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3743,56,3,173,750,2600,1,2020,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3744,49,2,201,750,2700,1,2018,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3745,37,1,42,750,3000,0,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3746,71,1,208,750,3000,0,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3747,22,2,30,750,3000,0,2016,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3748,69,3,320,750,3000,2,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3749,63,1,187,750,3000,1,2015,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3750,26,3,50,750,3000,1,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3751,21,1,29,750,3000,1,2020,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3752,51,1,116,750,2450,2,2012,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3753,27,1,74,750,3000,2,2014,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3754,46,1,137,750,3000,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3755,34,3,78,750,3000,1,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3756,49,3,107,750,3000,0,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3757,33,4,116,750,3000,3,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3758,33,1,59,750,2800,0,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3759,58,1,119,750,3000,1,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3760,67,2,156,750,3000,0,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3761,39,3,69,750,2900,1,2015,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3762,37,2,92,750,3000,1,2010,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3763,54,3,113,750,3000,1,2010,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3764,48,2,101,750,3000,0,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3765,55,1,119,750,3000,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3766,58,4,119,750,3000,0,2014,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3767,29,3,41,750,3000,0,2018,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3768,26,3,61,750,2950,0,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3769,46,3,193,750,3000,1,2013,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3770,54,3,200,750,2650,0,2016,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3771,74,1,310,750,2400,2,2014,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3772,34,3,23,750,3000,0,2013,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3773,34,1,18,750,2700,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3774,67,3,16,750,2750,3,2017,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3775,50,3,83,750,3000,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3776,69,3,74,750,2850,0,2017,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3777,50,3,131,750,2600,0,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3778,21,3,3,750,3000,0,2005,5,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3779,57,1,258,750,2600,2,2010,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3780,68,2,82,750,2950,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3781,61,1,171,750,2500,2,2016,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3782,67,3,141,750,3000,0,2016,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3783,32,4,66,750,3000,1,2014,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3784,21,1,9,850,3000,3,2017,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3785,61,1,84,750,2550,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3786,52,3,39,750,3000,0,2015,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3787,46,4,255,750,3000,0,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3788,52,3,202,750,3000,0,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3789,50,1,81,750,3000,1,2020,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3790,70,4,124,750,2950,2,2009,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3791,70,4,210,750,2950,0,2009,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3792,55,1,197,750,2600,1,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3793,61,4,16,750,2550,1,2018,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3794,54,3,377,750,2900,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3795,35,3,138,750,3000,2,2004,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3796,59,3,465,750,3000,0,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3797,65,4,268,750,3000,0,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3798,20,3,18,750,3000,0,2020,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3799,50,1,148,750,2850,2,2014,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3800,27,4,46,750,2800,1,2017,0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3801,55,1,149,750,3000,2,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3802,43,3,54,750,3000,0,2008,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3803,52,3,74,750,3000,3,2002,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3804,32,1,14,750,3000,2,2015,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3805,62,1,98,750,3000,0,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3806,44,4,46,750,3000,1,2018,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3807,52,3,187,750,2350,1,2010,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3808,25,3,87,750,3000,2,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3809,32,3,33,750,3000,0,2020,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3810,35,3,11,750,3000,1,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3811,61,3,78,900,2500,1,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3812,28,2,109,750,3000,0,2011,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3813,66,2,194,750,2500,0,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3814,20,3,15,750,3000,0,2011,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3815,25,3,49,750,2600,0,2014,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3816,52,1,52,750,3000,2,2017,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3817,40,4,39,750,3000,1,2009,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3818,52,3,84,750,3000,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3819,58,1,113,750,2550,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3820,49,4,68,750,3000,1,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3821,57,3,122,750,2850,3,2020,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3822,43,1,46,750,3000,2,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3823,20,1,2,750,3000,3,2012,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3824,65,3,129,750,2550,1,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3825,32,3,66,750,3000,2,2018,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3826,25,1,27,750,2800,1,2019,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3827,40,1,177,750,2900,1,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3828,26,2,7,750,3000,1,2014,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3829,36,3,69,750,2950,0,2014,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3830,51,1,165,750,3000,3,2019,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3831,51,1,82,750,3000,1,2018,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3832,26,3,61,750,3000,2,2020,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3833,34,3,25,750,3000,1,2015,0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3834,65,3,126,750,2950,2,2015,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3835,54,2,219,750,2850,2,2015,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3836,68,3,124,750,3000,0,2003,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3837,67,3,353,750,2600,1,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3838,59,4,95,750,3000,0,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3839,43,3,97,750,3000,1,2011,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3840,33,1,32,750,3000,1,2015,0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3841,47,3,257,750,3000,2,2017,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3842,63,3,236,750,3000,1,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3843,54,3,51,750,2650,2,2014,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3844,26,3,57,750,3000,1,2013,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3845,59,4,107,750,3000,1,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3846,31,3,10,750,3000,2,2016,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3847,48,3,118,750,3000,0,2006,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3848,38,4,93,750,3000,2,2018,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3849,40,3,135,750,2700,3,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3850,59,3,135,750,3000,1,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3851,23,4,12,750,2750,1,2017,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3852,32,1,34,750,3000,0,2018,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3853,51,1,98,750,3000,0,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3854,56,4,124,750,2650,3,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3855,42,3,100,750,3000,3,2020,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3856,43,4,246,750,3000,0,2017,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3857,52,1,117,750,3000,2,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3858,39,3,84,750,2950,1,2014,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3859,72,1,204,750,2350,0,2008,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3860,61,3,119,750,3000,1,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3861,61,1,154,750,3000,3,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3862,25,1,23,750,2950,1,2020,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3863,42,0,68,750,2800,3,2020,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3864,38,3,24,750,2500,0,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3865,24,2,46,750,3000,0,2016,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3866,51,1,30,750,3000,3,2020,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3867,33,2,51,750,2800,1,2003,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3868,57,1,73,750,2900,0,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3869,23,4,16,750,2500,0,2006,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3870,26,2,4,750,2700,0,2010,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3871,48,2,140,750,3000,1,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3872,60,4,213,750,3000,0,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3873,33,3,71,750,3000,0,2013,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3874,61,3,89,750,2500,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3875,19,1,7,750,3000,0,2019,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3876,73,4,333,750,3000,3,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3877,44,1,28,750,2650,1,2015,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3878,32,4,57,750,3000,2,2018,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3879,38,4,141,750,3000,1,2014,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3880,60,3,173,750,3000,1,2016,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3881,32,3,37,750,3000,2,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3882,29,3,32,750,2950,0,2019,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3883,40,1,136,750,3000,1,2020,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3884,20,1,27,750,3000,1,2018,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3885,33,4,66,750,2850,1,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3886,61,3,167,750,2950,1,2012,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3887,48,3,32,750,3000,0,2017,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3888,24,3,2,750,3000,1,2005,0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3889,44,3,126,750,3000,1,2007,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3890,60,0,298,750,3000,1,2014,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3891,40,3,128,750,3000,0,2011,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3892,68,3,176,750,3000,1,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3893,64,1,134,750,3000,0,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3894,62,4,114,750,2650,1,2018,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3895,35,1,93,750,3000,0,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3896,22,3,22,900,2650,2,2014,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3897,32,1,126,750,3000,1,2005,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3898,48,3,141,750,3000,1,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3899,55,3,169,750,3000,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3900,44,2,188,750,3000,1,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3901,47,4,4,750,3000,1,2020,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3902,38,0,126,750,3000,2,2020,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3903,70,3,167,750,3000,1,2016,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3904,52,3,62,750,3000,3,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3905,70,4,129,750,3000,2,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3906,40,3,112,750,3000,2,2015,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3907,63,1,80,750,3000,0,2013,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3908,70,1,116,750,3000,0,2010,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3909,22,1,3,750,3000,2,2016,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3910,39,4,120,750,3000,2,2018,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3911,37,2,55,750,3000,0,2020,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3912,54,3,46,750,3000,3,2015,0,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3913,58,3,146,750,3000,2,2015,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3914,27,4,81,750,2950,3,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3915,45,4,46,750,2750,0,2018,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3916,73,4,105,750,2600,2,2014,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3917,34,4,78,750,2900,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3918,45,4,92,750,2750,2,2017,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3919,38,1,102,750,3000,1,2015,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3920,67,4,104,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3921,44,3,148,750,3000,3,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3922,42,4,109,750,2700,1,2018,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3923,35,3,45,750,2650,1,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3924,26,1,43,750,3000,3,2009,0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3925,59,3,97,750,3000,1,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3926,51,3,113,750,3000,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3927,69,1,89,750,3000,2,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3928,31,3,53,750,3000,1,2014,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3929,29,3,37,750,3000,0,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3930,66,3,129,750,3000,2,2016,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3931,53,3,112,750,3000,1,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3932,33,1,123,750,3000,0,2017,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3933,52,4,88,750,3000,2,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3934,61,3,209,750,3000,0,2017,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3935,30,0,142,950,2750,1,2016,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3936,54,3,138,750,3000,0,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3937,20,3,22,750,3000,1,2003,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3938,60,0,489,750,3000,0,2014,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3939,47,2,123,750,3000,1,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3940,39,3,44,750,3000,1,2013,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3941,72,3,72,750,2700,2,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3942,57,3,45,750,3000,1,2018,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3943,43,3,104,750,3000,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3944,39,1,130,750,3000,1,2013,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3945,39,4,107,750,3000,1,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3946,57,1,170,750,3000,2,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3947,45,3,90,750,2650,1,2013,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3948,56,1,72,750,2850,3,2019,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3949,58,2,133,750,3000,0,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3950,38,3,4,750,3000,0,2019,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3951,25,1,33,750,3000,0,2020,0,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3952,49,3,141,750,3000,1,2018,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3953,28,1,120,750,3000,0,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3954,74,3,55,750,2650,0,2019,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3955,38,3,195,750,3000,0,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3956,33,1,18,750,3000,3,2019,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3957,35,4,84,750,3000,2,2017,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3958,58,1,158,750,3000,2,2017,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3959,41,1,15,750,3000,0,2018,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3960,31,3,111,750,3000,3,2006,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
