<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160421,102400,1184.5000000,1184.5000000,1184.0000000,1184.0000000,55
20160421,102500,1181.5000000,1183.5000000,1181.5000000,1183.5000000,51
20160421,102600,1182.5000000,1183.5000000,1182.0000000,1183.5000000,72
20160421,102700,1183.5000000,1183.5000000,1183.5000000,1183.5000000,5
20160421,102800,1183.5000000,1184.5000000,1176.5000000,1176.5000000,4087
20160421,102900,1177.5000000,1177.5000000,1177.5000000,1177.5000000,2
20160421,103000,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,103100,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,103200,1179.5000000,1179.5000000,1178.5000000,1178.5000000,73
20160421,103300,1181.5000000,1181.5000000,1181.5000000,1181.5000000,12
20160421,103400,1181.5000000,1181.5000000,1181.5000000,1181.5000000,88
20160421,103500,1176.5000000,1176.5000000,1176.5000000,1176.5000000,0
20160421,103600,1176.5000000,1176.5000000,1176.5000000,1176.5000000,0
20160421,103700,1181.5000000,1181.5000000,1176.5000000,1176.5000000,1004
20160421,103800,1178.0000000,1178.0000000,1176.5000000,1176.5000000,4
20160421,103900,1178.0000000,1178.0000000,1174.0000000,1176.5000000,533
20160421,104000,1176.0000000,1178.5000000,1176.0000000,1178.5000000,280
20160421,104100,1177.0000000,1179.0000000,1177.0000000,1179.0000000,118
20160421,104200,1179.5000000,1180.0000000,1178.0000000,1178.0000000,36
20160421,104300,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,104400,1180.0000000,1180.0000000,1180.0000000,1180.0000000,500
20160421,104500,1181.5000000,1181.5000000,1181.5000000,1181.5000000,0
20160421,104600,1181.5000000,1181.5000000,1181.5000000,1181.5000000,5
20160421,104700,1181.5000000,1181.5000000,1181.5000000,1181.5000000,0
20160421,104800,1181.5000000,1181.5000000,1181.5000000,1181.5000000,0
20160421,104900,1181.5000000,1181.5000000,1181.5000000,1181.5000000,0
20160421,105000,1181.5000000,1181.5000000,1181.5000000,1181.5000000,0
20160421,105100,1181.5000000,1181.5000000,1181.5000000,1181.5000000,0
20160421,105200,1181.5000000,1181.5000000,1181.5000000,1181.5000000,40
20160421,105300,1181.5000000,1181.5000000,1181.5000000,1181.5000000,2
20160421,105400,1184.0000000,1184.0000000,1184.0000000,1184.0000000,0
20160421,105500,1181.5000000,1184.0000000,1181.5000000,1184.0000000,50
20160421,105600,1183.0000000,1183.0000000,1177.0000000,1177.0000000,743
20160421,105700,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,105800,1177.0000000,1180.0000000,1177.0000000,1180.0000000,225
20160421,105900,1179.5000000,1180.5000000,1179.5000000,1180.0000000,48
20160421,110000,1181.5000000,1181.5000000,1181.5000000,1181.5000000,0
20160421,110100,1180.5000000,1181.5000000,1180.0000000,1181.5000000,250
20160421,110200,1182.0000000,1182.0000000,1181.5000000,1181.5000000,11
20160421,110300,1181.5000000,1181.5000000,1181.5000000,1181.5000000,13
20160421,110400,1177.5000000,1177.5000000,1176.5000000,1177.0000000,520
20160421,110500,1177.5000000,1177.5000000,1177.5000000,1177.5000000,28
20160421,110600,1178.0000000,1178.0000000,1178.0000000,1178.0000000,1
20160421,110700,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,110800,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,110900,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,111000,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,111100,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,111200,1178.0000000,1178.0000000,1178.0000000,1178.0000000,31
20160421,111300,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,111400,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,111500,1178.0000000,1178.0000000,1178.0000000,1178.0000000,50
20160421,111600,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,111700,1178.0000000,1178.5000000,1178.0000000,1178.0000000,19
20160421,111800,1178.5000000,1179.0000000,1178.5000000,1179.0000000,50
20160421,111900,1179.0000000,1179.0000000,1179.0000000,1179.0000000,7
20160421,112000,1177.0000000,1177.0000000,1177.0000000,1177.0000000,0
20160421,112100,1177.0000000,1177.0000000,1177.0000000,1177.0000000,12
20160421,112200,1177.0000000,1179.5000000,1177.0000000,1179.5000000,51
20160421,112300,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,112400,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,112500,1179.5000000,1179.5000000,1178.0000000,1178.0000000,52
20160421,112600,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,112700,1178.0000000,1178.0000000,1178.0000000,1178.0000000,1
20160421,112800,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,112900,1178.0000000,1178.0000000,1178.0000000,1178.0000000,2
20160421,113000,1178.0000000,1178.0000000,1178.0000000,1178.0000000,15
20160421,113100,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,113200,1178.5000000,1178.5000000,1178.5000000,1178.5000000,2
20160421,113300,1180.0000000,1180.0000000,1180.0000000,1180.0000000,2
20160421,113400,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,113500,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,113600,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,113700,1179.0000000,1179.0000000,1179.0000000,1179.0000000,2
20160421,113800,1179.0000000,1179.0000000,1179.0000000,1179.0000000,10
20160421,113900,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,114000,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,114100,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,114200,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,114300,1179.0000000,1179.0000000,1179.0000000,1179.0000000,1
20160421,114400,1179.0000000,1180.0000000,1179.0000000,1180.0000000,135
20160421,114500,1179.0000000,1179.0000000,1178.5000000,1178.5000000,338
20160421,114600,1180.5000000,1180.5000000,1180.5000000,1180.5000000,0
20160421,114700,1180.5000000,1180.5000000,1180.5000000,1180.5000000,0
20160421,114800,1180.5000000,1180.5000000,1180.5000000,1180.5000000,69
20160421,114900,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115000,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115100,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115200,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115300,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115400,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115500,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115600,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115700,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,115800,1179.0000000,1179.0000000,1175.0000000,1175.0000000,1971
20160421,115900,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,120000,1175.5000000,1175.5000000,1175.0000000,1175.0000000,30
20160421,120100,1179.0000000,1179.0000000,1179.0000000,1179.0000000,17
20160421,120200,1179.0000000,1179.0000000,1179.0000000,1179.0000000,33
20160421,120300,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,120400,1179.0000000,1179.0000000,1179.0000000,1179.0000000,5
20160421,120500,1180.0000000,1181.0000000,1180.0000000,1181.0000000,223
20160421,120600,1182.0000000,1182.0000000,1182.0000000,1182.0000000,0
20160421,120700,1182.0000000,1182.0000000,1182.0000000,1182.0000000,170
20160421,120800,1183.0000000,1183.0000000,1183.0000000,1183.0000000,59
20160421,120900,1183.5000000,1183.5000000,1183.5000000,1183.5000000,0
20160421,121000,1183.5000000,1183.5000000,1183.5000000,1183.5000000,1
20160421,121100,1183.5000000,1183.5000000,1183.5000000,1183.5000000,0
20160421,121200,1183.5000000,1183.5000000,1183.5000000,1183.5000000,0
20160421,121300,1183.5000000,1183.5000000,1183.5000000,1183.5000000,0
20160421,121400,1183.5000000,1183.5000000,1183.5000000,1183.5000000,50
20160421,121500,1183.0000000,1183.0000000,1183.0000000,1183.0000000,0
20160421,121600,1183.0000000,1183.0000000,1183.0000000,1183.0000000,0
20160421,121700,1183.0000000,1183.0000000,1183.0000000,1183.0000000,0
20160421,121800,1183.0000000,1183.0000000,1183.0000000,1183.0000000,0
20160421,121900,1183.0000000,1183.0000000,1183.0000000,1183.0000000,1
20160421,122000,1182.5000000,1182.5000000,1182.5000000,1182.5000000,1
20160421,122100,1182.0000000,1182.0000000,1182.0000000,1182.0000000,0
20160421,122200,1182.0000000,1182.0000000,1182.0000000,1182.0000000,0
20160421,122300,1182.0000000,1182.0000000,1182.0000000,1182.0000000,0
20160421,122400,1182.5000000,1182.5000000,1182.0000000,1182.0000000,14
20160421,122500,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,122600,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,122700,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,122800,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,122900,1179.0000000,1179.0000000,1179.0000000,1179.0000000,0
20160421,123000,1179.5000000,1179.5000000,1179.0000000,1179.0000000,15
20160421,123100,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,123200,1183.5000000,1185.0000000,1183.5000000,1185.0000000,524
20160421,123300,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,123400,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,123500,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,123600,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,123700,1185.0000000,1185.0000000,1185.0000000,1185.0000000,50
20160421,123800,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,123900,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,124000,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,124100,1185.0000000,1185.0000000,1185.0000000,1185.0000000,252
20160421,124200,1185.0000000,1185.0000000,1185.0000000,1185.0000000,0
20160421,124300,1185.0000000,1185.0000000,1185.0000000,1185.0000000,31
20160421,124400,1182.0000000,1182.0000000,1182.0000000,1182.0000000,18
20160421,124500,1180.5000000,1180.5000000,1180.5000000,1180.5000000,0
20160421,124600,1181.0000000,1181.0000000,1180.5000000,1180.5000000,10
20160421,124700,1181.0000000,1181.0000000,1181.0000000,1181.0000000,0
20160421,124800,1181.0000000,1181.0000000,1181.0000000,1181.0000000,0
20160421,124900,1181.0000000,1181.0000000,1181.0000000,1181.0000000,0
20160421,125000,1181.0000000,1181.0000000,1181.0000000,1181.0000000,5
20160421,125100,1182.0000000,1182.0000000,1182.0000000,1182.0000000,15
20160421,125200,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,125300,1180.5000000,1180.5000000,1180.0000000,1180.0000000,50
20160421,125400,1179.5000000,1179.5000000,1179.0000000,1179.0000000,102
20160421,125500,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,125600,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,125700,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,125800,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,125900,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,130000,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,130100,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,130200,1180.0000000,1180.0000000,1178.5000000,1178.5000000,295
20160421,130300,1181.0000000,1183.0000000,1181.0000000,1183.0000000,120
20160421,130400,1183.0000000,1183.0000000,1183.0000000,1183.0000000,122
20160421,130500,1180.5000000,1183.0000000,1178.5000000,1183.0000000,210
20160421,130600,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,130700,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,130800,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,130900,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,131000,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,131100,1180.0000000,1180.0000000,1180.0000000,1180.0000000,0
20160421,131200,1180.0000000,1180.0000000,1180.0000000,1180.0000000,1
20160421,131300,1178.5000000,1178.5000000,1178.0000000,1178.0000000,303
20160421,131400,1176.5000000,1176.5000000,1176.5000000,1176.5000000,0
20160421,131500,1176.5000000,1176.5000000,1176.5000000,1176.5000000,0
20160421,131600,1176.5000000,1176.5000000,1176.5000000,1176.5000000,0
20160421,131700,1176.5000000,1176.5000000,1176.5000000,1176.5000000,0
20160421,131800,1176.5000000,1176.5000000,1176.5000000,1176.5000000,0
20160421,131900,1176.0000000,1176.5000000,1176.0000000,1176.5000000,38
20160421,132000,1178.0000000,1178.0000000,1178.0000000,1178.0000000,0
20160421,132100,1178.0000000,1178.0000000,1178.0000000,1178.0000000,2
20160421,132200,1180.5000000,1180.5000000,1180.5000000,1180.5000000,0
20160421,132300,1180.5000000,1180.5000000,1180.5000000,1180.5000000,0
20160421,132400,1180.5000000,1180.5000000,1180.5000000,1180.5000000,0
20160421,132500,1180.5000000,1180.5000000,1180.5000000,1180.5000000,0
20160421,132600,1175.5000000,1180.5000000,1175.5000000,1180.5000000,150
20160421,132700,1176.5000000,1176.5000000,1175.5000000,1175.5000000,200
20160421,132800,1175.5000000,1175.5000000,1174.5000000,1174.5000000,73
20160421,132900,1175.5000000,1175.5000000,1175.5000000,1175.5000000,3
20160421,133000,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,133100,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,133200,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,133300,1175.5000000,1175.5000000,1175.5000000,1175.5000000,1
20160421,133400,1176.0000000,1176.0000000,1176.0000000,1176.0000000,0
20160421,133500,1176.0000000,1176.0000000,1176.0000000,1176.0000000,0
20160421,133600,1176.0000000,1176.0000000,1176.0000000,1176.0000000,0
20160421,133700,1176.0000000,1176.0000000,1176.0000000,1176.0000000,5
20160421,133800,1179.5000000,1179.5000000,1179.5000000,1179.5000000,0
20160421,133900,1175.5000000,1179.5000000,1175.5000000,1179.5000000,11
20160421,134000,1178.0000000,1178.5000000,1178.0000000,1178.5000000,43
20160421,134100,1178.5000000,1178.5000000,1178.5000000,1178.5000000,10
20160421,134200,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,134300,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,134400,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,134500,1178.5000000,1178.5000000,1178.5000000,1178.5000000,1
20160421,134600,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,134700,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,134800,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,134900,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,135000,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,135100,1178.5000000,1178.5000000,1178.5000000,1178.5000000,0
20160421,135200,1178.0000000,1178.5000000,1178.0000000,1178.5000000,50
20160421,135300,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,135400,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,135500,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,135600,1175.5000000,1175.5000000,1175.0000000,1175.0000000,293
20160421,135700,1174.5000000,1174.5000000,1174.5000000,1174.5000000,0
20160421,135800,1174.5000000,1174.5000000,1174.5000000,1174.5000000,0
20160421,135900,1174.5000000,1174.5000000,1174.5000000,1174.5000000,0
20160421,140000,1175.0000000,1175.0000000,1174.5000000,1174.5000000,742
20160421,140100,1174.5000000,1174.5000000,1174.5000000,1174.5000000,0
20160421,140200,1174.5000000,1174.5000000,1174.5000000,1174.5000000,0
20160421,140300,1174.5000000,1174.5000000,1174.5000000,1174.5000000,0
20160421,140400,1174.5000000,1174.5000000,1174.5000000,1174.5000000,0
20160421,140500,1174.5000000,1174.5000000,1174.5000000,1174.5000000,0
20160421,140600,1175.0000000,1175.0000000,1174.5000000,1174.5000000,52
20160421,140700,1175.0000000,1175.5000000,1175.0000000,1175.5000000,155
20160421,140800,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,140900,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,141000,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,141100,1175.0000000,1175.0000000,1175.0000000,1175.0000000,1
20160421,141200,1176.0000000,1176.0000000,1176.0000000,1176.0000000,0
20160421,141300,1176.0000000,1176.0000000,1176.0000000,1176.0000000,36
20160421,141400,1175.5000000,1175.5000000,1175.5000000,1175.5000000,24
20160421,141500,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,141600,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,141700,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,141800,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,141900,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,142000,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,142100,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,142200,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,142300,1175.5000000,1175.5000000,1175.5000000,1175.5000000,0
20160421,142400,1175.5000000,1175.5000000,1175.5000000,1175.5000000,13
20160421,142500,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,142600,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,142700,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,142800,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,142900,1175.0000000,1175.0000000,1175.0000000,1175.0000000,31
20160421,143000,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,143100,1175.5000000,1175.5000000,1175.0000000,1175.0000000,100
20160421,143200,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,143300,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,143400,1175.0000000,1175.0000000,1175.0000000,1175.0000000,600
20160421,143500,1175.0000000,1175.0000000,1175.0000000,1175.0000000,0
20160421,143600,1175.0000000,1175.0000000,1175.0000000,1175.0000000,50
