userId,user_churned,average_events_weekend,average_events_weekday,num_songs_played_7d,num_ads_7d,num_error_7d,num_songs_played_30d,num_songs_played_90d,num_sessions,avg_time_per_session,avg_events_per_session,avg_gap_between_session,num_events,num_songs,num_artists,num_thumbs_down,num_thumbs_up,num_add_to_playlist,num_ads,num_add_friend,num_downgrade,num_upgrade,num_error,percentage_ad,days_since_active,repeats_ratio
14051,0,95.1951219512195,94.73484848484848,13287,22,18,13287,13287,177,18669.89265536723,92.70056497175142,1.568181818181818,16408,13287,4878,143,1193,410,22,239,1,1,18,0.001340809361287177,367,0.32467825694287644
14052,0,96.9090909090909,69.67307692307692,3746,43,5,3746,3746,56,16824.303571428572,83.73214285714286,5.8181818181818175,4689,3746,2119,45,356,120,43,72,1,1,5,0.009170398805715504,366,0.16470902295782164
14053,0,117.71428571428572,65.52941176470588,2452,49,3,2452,2452,39,15576.307692307693,78.25641025641026,9.026315789473683,3052,2452,1561,31,215,74,49,49,1,1,3,0.016055045871559634,382,0.134584013050571
14054,0,44.9,53.95652173913044,2378,4,4,2378,2378,54,10877.87037037037,54.27777777777778,6.2075471698113205,2931,2378,1495,31,199,61,4,40,1,1,4,0.001364721937905152,364,0.14213624894869634
14055,0,95.5,76.84615384615384,4979,30,7,4979,4979,70,17619.47142857143,87.72857142857143,4.63768115942029,6141,4979,2608,52,463,167,30,72,1,1,7,0.0048851978505129465,354,0.20084354288009645
14056,1,75.33333333333333,110.38709677419355,3180,3,5,3180,3180,33,23864.030303030304,117.3939393939394,3.4375,3874,3180,1900,35,293,97,3,42,1,0,5,0.0007743933918430562,131,0.15440251572327046
14057,0,61.75,71.36363636363636,3786,2,4,3786,3786,64,14853.734375,72.90625,5.158730158730159,4666,3786,2140,42,356,136,2,56,1,0,4,0.0004286326618088298,362,0.17168515583729527
14058,1,80.72727272727273,71.13513513513513,2845,8,3,2845,2845,40,17476.625,88.0,8.256410256410257,3520,2845,1722,22,280,94,8,51,1,1,3,0.002272727272727273,350,0.15641476274165197
14059,0,41.66666666666666,74.5945945945946,2438,6,4,2438,2438,36,16851.13888888889,83.6111111111111,9.257142857142858,3010,2438,1565,25,231,78,6,33,1,1,4,0.0019933554817275745,368,0.12264150943396225
14060,0,83.45454545454545,66.23809523809524,1873,8,2,1873,1873,29,15840.689655172411,79.6206896551724,11.285714285714285,2309,1873,1300,27,158,58,8,38,1,1,2,0.00346470333477696,335,0.11372130272290447
14061,0,31.57142857142857,65.55555555555556,1124,18,1,1124,1124,22,12491.590909090908,63.68181818181818,16.0952380952381,1401,1124,850,11,113,31,18,18,1,1,1,0.01284796573875803,356,0.07295373665480431
14062,0,65.25,62.35714285714285,1623,2,1,1623,1623,32,12556.53125,62.71875,10.516129032258064,2007,1623,1122,23,156,52,2,25,1,1,1,0.000996512207274539,354,0.10536044362292052
14063,0,47.8,70.54411764705883,4250,16,5,4250,4250,71,14759.788732394367,74.29577464788733,4.5285714285714285,5275,4250,2312,45,430,128,16,71,1,1,5,0.0030331753554502373,354,0.1785882352941176
14064,1,0.0,10.0,7,1,0,7,7,1,1720.0,10.0,0.0,10,7,7,0,0,0,1,0,0,0,0,0.1,11,0.0
14065,0,73.22222222222223,91.93478260869566,4003,3,4,4003,4003,51,19131.960784313724,95.84313725490196,6.36,4888,4003,2248,38,380,121,3,89,1,0,4,0.0006137479541734861,354,0.1703722208343742
14066,1,77.33333333333333,64.26190476190476,2758,18,2,2758,2758,47,14691.893617021276,72.23404255319149,3.4782608695652173,3395,2758,1683,25,256,84,18,45,1,1,2,0.005301914580265096,192,0.14757070340826686
14067,1,50.0,50.33333333333334,366,1,0,366,366,8,11350.375,56.5,5.285714285714286,452,366,322,5,29,19,1,2,1,0,0,0.0022123893805309734,51,0.03825136612021862
14068,0,55.0,47.714285714285715,938,1,0,938,938,20,11561.3,58.35,16.789473684210527,1167,938,735,12,78,38,1,14,1,0,0,0.000856898029134533,345,0.06929637526652455
14069,0,52.0,77.85,1327,1,0,1327,1327,18,18103.222222222223,89.3888888888889,19.58823529411765,1609,1327,970,14,106,48,1,28,1,0,0,0.0006215040397762585,359,0.0904295403165034
14070,0,92.25,70.0,998,1,2,998,998,14,17437.428571428572,86.35714285714286,20.846153846153847,1209,998,780,11,91,31,1,14,1,0,2,0.0008271298593879238,324,0.06613226452905807
14071,0,65.61538461538461,81.17582417582419,7423,13,8,7423,7423,110,16725.109090909093,82.66363636363636,2.825688073394496,9093,7423,3368,84,656,230,13,122,1,1,8,0.0014296711756296052,370,0.2403340967263909
14072,0,29.57142857142857,41.1875,686,2,4,686,686,21,8110.0,41.23809523809524,17.1,866,686,547,5,62,25,2,20,1,1,4,0.002309468822170901,362,0.05247813411078717
14073,1,78.96,94.03478260869564,10394,26,15,10394,10394,148,17333.006756756757,86.4054054054054,1.45578231292517,12788,10394,4179,124,966,317,26,183,1,1,15,0.002033156083828589,287,0.2881470078891668
14074,1,95.16666666666669,64.47368421052633,3918,3,5,3918,3918,67,14551.701492537311,71.8955223880597,3.1666666666666665,4817,3918,2164,41,334,146,3,95,1,1,5,0.0006227942702927133,251,0.16411434405308833
14075,0,70.76470588235293,81.24731182795698,7123,22,9,7123,7123,109,16245.990825688074,80.35779816513761,2.8981481481481484,8759,7123,3325,78,636,210,22,137,1,1,9,0.002511702249115196,369,0.2334690439421592
14076,0,33.4,61.29411764705882,972,14,1,972,972,18,13580.888888888889,67.16666666666667,17.88235294117647,1209,972,728,4,90,33,14,18,1,1,1,0.011579818031430936,326,0.08230452674897115
14077,0,67.9047619047619,73.08955223880595,5082,33,6,5082,5082,80,15862.3625,79.0375,4.050632911392405,6323,5082,2580,48,459,186,33,103,1,1,6,0.0052190415941799784,358,0.20543093270366
14078,0,42.6,67.14,2911,12,3,2911,2911,47,15368.72340425532,75.95744680851064,7.086956521739131,3570,2911,1764,32,274,98,12,53,1,1,3,0.0033613445378151267,362,0.14805908622466502
14079,1,87.33333333333331,109.66666666666669,467,1,1,467,467,5,23173.4,118.2,7.5,591,467,396,5,52,14,1,5,1,1,1,0.001692047377326565,35,0.03426124197002145
14080,0,41.42857142857143,74.37037037037038,3551,2,3,3551,3551,55,16032.727272727272,78.2909090909091,5.907407407407407,4306,3551,2009,31,311,124,2,55,1,0,3,0.0004644681839294008,368,0.1717825964517038
14081,0,86.83870967741936,99.803738317757,10928,15,11,10928,10928,138,19644.05072463768,96.8913043478261,2.1094890510948905,13371,10928,4283,109,965,339,15,212,1,0,11,0.001121830827911151,368,0.3031661786237189
14082,0,99.76190476190477,66.53191489361703,4284,4,5,4284,4284,61,17442.83606557377,85.60655737704919,5.45,5222,4284,2355,44,360,121,4,87,1,0,5,0.0007659900421294522,357,0.18790849673202611
14083,0,108.55555555555556,74.57777777777778,3562,7,4,3562,3562,44,20254.545454545456,98.47727272727272,7.5813953488372094,4333,3562,2035,41,319,103,7,55,1,1,4,0.0016155088852988692,369,0.1667602470522178
14084,0,93.11111111111113,79.41666666666667,2996,3,3,2996,2996,46,16314.934782608696,80.3695652173913,7.088888888888889,3697,2996,1812,27,290,99,3,43,1,1,3,0.0008114687584527996,362,0.15453938584779706
14085,0,85.77272727272727,79.44705882352943,7041,9,11,7041,7041,100,17477.94,86.4,3.1818181818181817,8640,7041,3244,70,628,204,9,146,1,0,11,0.0010416666666666669,363,0.2354779150688823
14086,0,97.66666666666669,78.85185185185185,1974,8,0,1974,1974,24,20108.58333333333,100.91666666666669,13.652173913043477,2422,1974,1321,25,163,70,8,30,1,1,0,0.003303055326176713,343,0.1185410334346505
14087,1,104.0909090909091,80.33333333333333,3477,21,4,3477,3477,49,17646.020408163266,87.3061224489796,4.5625,4278,3477,2003,35,316,89,21,66,1,1,4,0.004908835904628331,256,0.1610583836640782
14088,0,49.88235294117647,65.2,3836,4,5,3836,3836,72,13301.986111111111,66.1111111111111,4.492957746478873,4760,3836,2172,40,379,140,4,58,1,1,5,0.0008403361344537817,369,0.1725755995828988
14089,1,99.1,86.66666666666669,5683,4,5,5683,5683,83,17122.21686746988,83.39759036144578,1.1097560975609757,6922,5683,2850,49,490,188,4,107,1,0,5,0.0005778676683039584,132,0.1930318493753299
14090,0,76.06,98.3939393939394,18971,35,26,18971,18971,283,16688.067137809187,82.27915194346289,0.8049645390070922,23285,18971,6045,178,1738,611,35,316,1,1,26,0.001503113592441486,370,0.3736756101417954
14091,0,74.42857142857143,80.175,3015,4,1,3015,3015,39,19041.23076923077,95.58974358974359,8.184210526315791,3728,3015,1800,29,290,105,4,64,1,0,1,0.001072961373390558,344,0.154228855721393
14092,1,128.0,120.14285714285714,1788,6,2,1788,1788,21,21043.714285714286,104.4761904761905,0.75,2194,1788,1218,24,149,49,6,28,1,1,2,0.002734731084776664,29,0.11968680089485463
14093,0,55.88235294117647,89.06153846153845,5457,19,5,5457,5457,79,17286.493670886077,85.30379746835443,4.076923076923077,6739,5457,2726,59,498,170,19,113,1,1,5,0.0028194094079240237,364,0.20560747663551404
14094,0,90.36363636363636,72.07894736842105,3082,3,4,3082,3082,41,18808.682926829268,91.04878048780488,8.475,3733,3082,1858,32,261,87,3,44,1,1,4,0.0008036431824270024,362,0.14114211550940947
14095,0,76.94736842105263,76.76923076923076,5188,25,4,5188,5188,75,17319.386666666665,86.02666666666669,3.905405405405405,6452,5188,2673,65,498,170,25,98,1,1,4,0.0038747675139491635,342,0.2039321511179646
14096,1,76.83333333333333,93.828125,5592,3,6,5592,5592,93,15036.817204301076,74.48387096774194,1.0326086956521738,6927,5592,2817,67,524,181,3,117,1,1,6,0.00043308791684712,151,0.21423462088698145
14097,0,53.04347826086956,69.54761904761905,5668,30,5,5668,5668,100,13957.13,70.62,3.1313131313131315,7062,5668,2850,56,540,186,30,124,1,1,5,0.004248088360237893,369,0.21524347212420605
14098,1,0.0,75.0,400,19,0,400,400,5,20564.0,105.0,5.0,525,400,341,6,33,14,19,10,1,1,0,0.03619047619047619,33,0.03749999999999998
14099,1,50.88235294117647,78.82857142857142,5194,10,8,5194,5194,87,14856.310344827589,73.36781609195403,2.255813953488372,6383,5194,2650,61,477,151,10,103,1,0,8,0.0015666614444618519,240,0.20735463996919526
14100,0,114.5,76.91836734693878,7521,15,7,7521,7521,109,17127.42201834862,83.86238532110092,2.8981481481481484,9141,7521,3412,72,651,222,15,116,1,1,7,0.0016409583196586807,372,0.25089748703629833
14101,0,73.0,62.57575757575758,4196,21,5,4196,4196,75,14026.84,68.69333333333333,4.337837837837838,5152,4196,2349,45,357,140,21,69,1,1,5,0.004076086956521739,361,0.18207816968541468
14102,0,68.5,75.6774193548387,2114,5,1,2114,2114,27,19281.40740740741,97.03703703703705,12.192307692307693,2620,2114,1375,23,194,81,5,23,1,1,1,0.0019083969465648852,363,0.1258278145695364
14103,1,60.0,71.71428571428571,526,0,0,526,526,7,18692.714285714286,88.85714285714286,23.83333333333333,622,526,460,7,38,14,0,3,1,0,0,0.0,170,0.034220532319391594
14104,0,141.4,57.36666666666667,1968,7,1,1968,1968,34,14299.85294117647,71.41176470588233,9.606060606060606,2428,1968,1329,22,196,63,7,48,1,1,1,0.002883031301482702,341,0.11178861788617887
14105,0,97.33333333333331,111.90430622009569,24993,40,30,24993,24993,352,17618.295454545456,87.18181818181819,0.5555555555555556,30688,24993,6813,272,2321,799,40,422,1,1,30,0.0013034410844629822,365,0.4197575321089905
14106,1,117.5,78.75,2582,5,5,2582,2582,31,20773.64516129032,104.03225806451613,4.6,3225,2582,1607,28,267,87,5,64,1,0,5,0.0015503875968992248,156,0.14020139426800926
14107,1,0.0,76.2,311,0,0,311,311,4,18819.0,95.25,26.66666666666667,381,311,279,4,32,10,0,3,1,0,0,0.0,99,0.035369774919614135
14108,1,36.77777777777778,91.54545454545456,3577,24,3,3577,3577,55,16061.872727272726,79.25454545454545,2.814814814814815,4359,3577,1983,34,287,107,24,58,1,1,3,0.005505849965588438,187,0.1752865529773553
14109,1,69.66666666666667,42.4,341,0,0,341,341,6,13736.0,70.16666666666667,10.8,421,341,304,6,34,8,0,8,1,0,0,0.0,63,0.029325513196480912
14110,1,56.75,79.22105263157894,7191,16,8,7191,7191,131,13697.786259541985,67.84732824427479,1.2,8888,7191,3330,79,662,238,16,134,1,1,8,0.0018001800180018,220,0.24419413155333056
14111,0,24.5,74.72413793103449,1851,12,4,1851,1851,29,15927.551724137933,79.79310344827586,9.464285714285714,2314,1851,1270,20,176,51,12,35,1,1,4,0.0051858254105445105,365,0.10913019989195027
14112,0,104.23529411764706,73.8695652173913,5608,25,5,5608,5608,91,15357.175824175825,75.48351648351648,3.4444444444444446,6869,5608,2849,63,483,168,25,103,1,1,5,0.0036395399621487854,361,0.20649072753209696
14113,0,70.625,68.6842105263158,4101,21,9,4101,4101,67,15166.537313432837,75.29850746268656,5.0151515151515165,5045,4101,2240,30,387,131,21,63,1,1,9,0.004162537165510407,367,0.1899536698366252
14114,0,62.91666666666666,66.88421052631578,6424,9,8,6424,6424,108,14761.935185185182,72.81481481481481,2.766355140186916,7864,6424,3078,69,560,232,9,105,1,1,8,0.0011444557477110885,359,0.23272104607721045
14115,0,70.6,86.16,2053,10,1,2053,2053,26,19754.57692307692,96.42307692307692,12.0,2507,2053,1322,27,169,62,10,34,1,1,1,0.003988831272437176,331,0.12518265952264973
14116,1,88.25,103.84615384615385,3094,2,2,3094,3094,38,20284.447368421053,98.92105263157896,0.6486486486486487,3759,3094,1815,34,282,93,2,51,1,0,2,0.0005320563979781856,53,0.1583710407239819
14117,0,84.86363636363636,67.65116279069767,6214,7,5,6214,6214,102,15292.529411764706,75.34313725490195,2.98019801980198,7685,6214,3028,63,618,175,7,111,1,1,5,0.0009108653220559534,368,0.2227228838107499
14118,0,111.17391304347828,81.6590909090909,7917,40,9,7917,7917,98,20001.622448979597,99.41836734693878,3.268041237113402,9743,7917,3551,84,759,252,40,141,1,1,9,0.0041055116493893045,366,0.24731590248831625
14119,1,88.14285714285714,90.92307692307692,2433,3,5,2433,2433,32,18963.84375,93.15625,1.4193548387096775,2981,2433,1545,20,217,64,3,37,1,1,5,0.0010063737001006373,64,0.13316892725030827
14120,0,60.5,69.77966101694915,3957,18,9,3957,3957,63,15595.26984126984,76.87301587301587,5.241935483870968,4843,3957,2242,50,352,113,18,69,1,1,9,0.0037167045219905024,369,0.16805660854182458
14121,0,95.875,82.2,3945,1,9,3945,3945,54,18006.11111111111,90.3148148148148,6.226415094339623,4877,3945,2235,30,332,132,1,85,1,1,9,0.0002050440844781628,362,0.16577946768060836
14122,0,68.17948717948718,74.1259842519685,9900,15,9,9900,9900,168,14572.035714285714,71.86309523809524,1.6706586826347305,12073,9900,4032,94,889,305,15,152,1,1,9,0.001242441812308457,366,0.27575757575757576
14123,0,74.8,82.55319148936171,3797,10,2,3797,3797,45,21133.911111111112,102.84444444444445,7.1818181818181825,4628,3797,2149,37,331,133,10,63,1,1,2,0.00216076058772688,366,0.17987885172504614
14124,0,63.12,86.80158730158729,10145,25,8,10145,10145,141,17931.624113475176,88.75886524822695,2.071428571428572,12515,10145,4154,102,919,321,25,165,1,1,8,0.001997602876548142,365,0.28299655002464263
14125,1,83.94117647058823,72.50666666666666,5551,43,9,5551,5551,85,16163.705882352939,80.76470588235293,3.6190476190476186,6865,5551,2826,50,493,168,43,113,1,1,9,0.0062636562272396215,354,0.21275445865609802
14126,1,75.0,58.0,473,16,0,473,473,10,11446.3,61.4,4.777777777777779,614,473,409,2,55,11,16,9,1,1,0,0.026058631921824102,53,0.02748414376321351
14127,0,74.28571428571429,66.75,4079,20,4,4079,4079,65,15603.969230769231,77.61538461538461,5.03125,5045,4079,2225,35,364,130,20,85,1,1,4,0.003964321110009911,355,0.17675900956116694
14128,1,72.0,106.24418604651164,8582,43,10,8582,8582,133,16075.879699248118,79.52631578947368,0.6666666666666666,10577,8582,3695,94,754,263,43,149,1,1,10,0.004065424978727428,160,0.2646236308552785
14129,0,0.0,35.0,26,7,1,26,26,1,6465.0,35.0,0.0,35,26,25,0,0,0,7,0,0,0,1,0.2,44,0.038461538461538436
14130,0,66.29411764705883,88.93103448275862,12326,31,19,12326,12326,182,16836.076923076922,83.23626373626374,1.5082872928176796,15149,12326,4576,129,1071,372,31,231,1,1,19,0.0020463396923889364,367,0.3117799772837904
14131,0,93.75,71.35555555555554,3829,4,4,3829,3829,50,18917.6,94.22,6.816326530612245,4711,3829,2102,40,363,127,4,50,1,0,4,0.0008490766291657822,359,0.1849046748498302
14132,0,61.0,55.3469387755102,2518,22,4,2518,2518,53,11731.716981132075,59.22641509433962,5.6923076923076925,3139,2518,1609,22,258,86,22,43,1,1,4,0.007008601465434853,325,0.12033359809372512
14133,0,78.86206896551724,87.07291666666669,8596,33,12,8596,8596,126,16984.420634920636,84.49206349206351,2.248,10646,8596,3587,91,825,257,33,203,1,1,12,0.0030997557768175843,363,0.2700093066542578
14134,1,88.09523809523809,82.84126984126982,5802,4,10,5802,5802,63,23207.42857142857,112.2063492063492,4.790322580645161,7069,5802,2827,61,535,192,4,77,1,1,10,0.0005658508982883012,334,0.2256118579800069
14135,0,65.9090909090909,77.52380952380952,4575,2,4,4575,4575,62,18317.91935483871,90.46774193548387,5.327868852459017,5609,4575,2491,48,452,143,2,75,1,0,4,0.0003565697985380638,360,0.1879781420765028
14136,1,35.666666666666664,61.16666666666666,1064,8,1,1064,1064,22,12049.045454545454,59.77272727272727,3.095238095238096,1315,1064,833,11,89,18,8,18,1,1,1,0.006083650190114068,96,0.07048872180451128
14137,0,61.19230769230769,71.0,5550,15,9,5550,5550,92,15061.271739130434,74.40217391304348,3.505494505494505,6845,5550,2742,47,523,167,15,90,1,1,9,0.002191380569758948,365,0.21441441441441444
14138,1,40.0,79.5,1093,11,1,1093,1093,15,18034.2,90.13333333333334,4.0,1352,1093,836,14,95,31,11,15,1,1,1,0.008136094674556213,68,0.06953339432753891
14139,1,103.06666666666666,123.99,12547,33,13,12547,12547,183,16965.22950819672,84.65027322404372,0.36813186813186816,15491,12547,4630,101,1172,394,33,246,1,1,13,0.0021302691885611,155,0.3142583884593927
14140,0,68.93333333333334,76.4298245614035,8724,13,13,8724,8724,146,14871.623287671233,73.84246575342465,2.013793103448276,10781,8724,3696,89,824,298,13,162,1,1,13,0.0012058250626101475,368,0.2763640531866116
14141,0,82.0625,69.1044776119403,5950,10,14,5950,5950,95,15531.957894736843,76.37894736842105,3.3297872340425534,7256,5950,2938,61,567,161,10,97,1,1,14,0.0013781697905181918,393,0.212436974789916
14142,0,84.33333333333333,72.6875,5129,61,6,5129,5129,80,15862.4,80.2875,3.949367088607595,6423,5129,2638,55,464,149,61,113,1,1,6,0.009497119725984745,367,0.20023396373562094
14143,0,100.75,92.86206896551724,2542,0,5,2542,2542,26,24435.19230769231,119.07692307692308,12.08,3096,2542,1603,22,221,79,0,51,1,0,5,0.0,323,0.1420141620771046
14144,0,93.42857142857143,79.76056338028171,5583,27,8,5583,5583,80,17253.1875,87.1375,4.063291139240507,6971,5583,2790,63,491,207,27,91,1,1,8,0.0038731889255487024,370,0.21099767150277626
14145,0,84.92592592592592,68.14814814814815,6302,37,6,6302,6302,108,14654.083333333336,72.3425925925926,2.9065420560747666,7813,6302,3036,49,599,218,37,101,1,1,6,0.004735696915397414,367,0.2227864170104729
14146,1,83.32352941176471,75.45238095238095,9977,73,15,9977,9977,177,13942.621468926554,69.71751412429379,1.2386363636363635,12340,9977,4047,110,865,317,73,174,1,1,15,0.005915721231766613,311,0.2824496341585647
14147,0,80.3125,66.08620689655173,4146,20,2,4146,4146,69,14874.289855072464,74.17391304347827,4.676470588235294,5118,4146,2284,32,376,128,20,98,1,1,2,0.003907776475185619,361,0.18572117703810895
14148,1,84.14285714285714,62.57894736842106,2359,19,6,2359,2359,44,13228.977272727272,67.43181818181819,5.837209302325581,2967,2359,1552,22,229,69,19,55,1,1,6,0.006403774856757668,284,0.12717253073336154
14149,0,79.64864864864866,86.67586206896551,12529,48,15,12529,12529,186,16675.892473118278,83.41397849462365,1.4432432432432432,15515,12529,4730,131,1138,410,48,216,1,1,15,0.0030937802126973896,370,0.3088035757043659
14150,1,62.4,62.970588235294116,2250,2,6,2250,2250,46,12154.978260869566,60.10869565217392,0.9555555555555556,2765,2250,1449,30,170,72,2,32,1,0,6,0.0007233273056057866,66,0.12444444444444447
14151,0,0.0,24.0,20,0,0,20,20,1,5526.0,24.0,0.0,24,20,20,0,2,1,0,0,0,0,0,0.0,230,0.0
14152,0,55.42857142857143,75.575,5858,24,4,5858,5858,103,14155.563106796115,70.0,3.019607843137255,7210,5858,2902,66,518,181,24,100,1,1,4,0.0033287101248266303,366,0.2144076476613178
14153,0,129.58333333333334,80.71186440677967,5178,3,4,5178,5178,62,20865.774193548383,101.88709677419355,5.4590163934426235,6317,5178,2675,63,479,142,3,78,1,0,4,0.0004749089757796422,361,0.2043259945925068
14154,0,78.39024390243901,77.6693548387097,10485,36,9,10485,10485,169,15413.710059171597,76.00591715976331,1.6428571428571428,12845,10485,4141,100,939,316,36,175,1,1,9,0.0028026469443363177,368,0.29270386266094417
14155,0,153.5,62.34782608695652,1893,3,1,1893,1893,24,19167.625,98.125,14.91304347826087,2355,1893,1270,17,181,62,3,46,1,1,1,0.0012738853503184713,361,0.10565240359218177
14156,0,73.3,67.44444444444444,2043,5,0,2043,2043,27,18796.55555555556,94.5925925925926,10.5,2554,2043,1345,27,196,67,5,42,1,1,0,0.001957713390759593,352,0.13215859030837007
14157,0,35.42857142857143,84.91666666666667,2682,12,2,2682,2682,36,18619.75,91.80555555555556,9.542857142857144,3305,2682,1672,31,222,84,12,51,1,1,2,0.003630862329803328,365,0.145413870246085
14158,1,132.83333333333334,99.05555555555556,4198,4,1,4198,4198,51,20439.392156862745,101.17647058823529,1.38,5160,4198,2313,35,376,130,4,82,1,1,1,0.0007751937984496124,101,0.17365412101000474
14159,0,114.3,79.73529411764707,3134,1,4,3134,3134,38,20422.68421052632,101.42105263157896,9.18918918918919,3854,3134,1901,31,290,122,1,54,1,0,4,0.0002594706798131811,360,0.15028717294192728
14160,0,57.25,62.33333333333334,1686,0,1,1686,1686,26,16231.73076923077,80.73076923076924,12.8,2099,1686,1129,15,165,69,0,20,1,1,1,0.0,350,0.10438908659549227
14161,0,68.5,67.72857142857143,4228,47,5,4228,4228,72,14654.291666666664,73.45833333333333,4.436619718309858,5289,4228,2326,49,358,119,47,81,1,1,5,0.008886367933446777,359,0.185666982024598
14162,0,74.29411764705883,69.58064516129032,4533,5,7,4533,4533,71,15881.802816901409,78.54929577464789,4.542857142857144,5577,4533,2411,44,414,146,5,93,1,0,7,0.0008965393580778196,365,0.2007500551511141
14163,0,105.86666666666666,76.50877192982456,4860,4,12,4860,4860,66,18288.424242424244,90.13636363636364,5.0,5949,4860,2598,60,409,176,4,83,1,0,12,0.0006723819129265423,371,0.1987654320987654
14164,1,65.82608695652173,84.71428571428571,7503,40,13,7503,7503,114,16300.877192982456,80.90350877192982,1.6371681415929205,9223,7503,3374,79,686,240,40,123,1,1,13,0.004336983627886805,246,0.24923363987738234
14165,0,77.44444444444444,82.54838709677419,10549,45,21,10549,10549,162,16222.75308641975,80.39506172839506,1.7204968944099381,13024,10549,4218,105,960,330,45,179,1,1,21,0.003455159705159705,369,0.2920655986349417
14166,1,73.55555555555556,77.47058823529412,2667,9,3,2667,2667,39,17109.48717948718,84.51282051282051,4.078947368421051,3296,2667,1665,25,236,75,9,57,1,1,3,0.0027305825242718447,184,0.14810648668916382
14167,0,84.0,69.3793103448276,1949,8,4,1949,1949,30,15909.466666666667,81.06666666666666,10.758620689655173,2432,1949,1296,21,185,57,8,36,1,1,4,0.003289473684210526,352,0.12108773730118005
14168,0,86.54545454545455,116.56521739130434,24224,63,33,24224,24224,347,17328.072046109508,85.9971181556196,0.5924855491329479,29841,24224,6883,243,2263,752,63,456,1,1,33,0.00211118930330753,366,0.4085204755614267
14169,1,26.66666666666667,80.6,1049,2,0,1049,1049,16,16294.375,80.5625,1.4666666666666666,1289,1049,808,5,111,34,2,10,1,0,0,0.0015515903801396431,40,0.0838894184938036
14170,1,101.66666666666669,67.73913043478261,1720,8,5,1720,1720,26,16701.884615384617,83.38461538461539,3.96,2168,1720,1198,24,164,58,8,41,1,1,5,0.003690036900369004,119,0.11569767441860468
14171,1,74.04545454545455,84.46835443037975,6777,21,9,6777,6777,109,15332.935779816511,76.16513761467891,1.2407407407407407,8302,6777,3194,74,590,224,21,135,1,1,9,0.0025295109612141647,184,0.2371255717869264
14172,1,101.0,44.75,210,4,0,210,210,6,8701.5,46.66666666666666,2.6,280,210,192,5,24,12,4,0,1,1,0,0.014285714285714284,17,0.02857142857142858
14173,0,46.555555555555564,81.62,3564,64,4,3564,3564,55,15974.509090909092,81.81818181818181,6.148148148148147,4500,3564,2034,33,311,110,64,78,1,1,4,0.014222222222222225,366,0.1661054994388328
14174,1,88.75,92.2608695652174,2019,3,4,2019,2019,25,20266.08,99.08,2.9166666666666665,2477,2019,1347,21,180,56,3,40,1,1,4,0.0012111425111021395,94,0.12976721149083706
14175,0,50.54545454545455,73.72340425531915,3234,17,3,3234,3234,53,14979.830188679243,75.86792452830188,6.4230769230769225,4021,3234,1911,33,313,101,17,57,1,1,3,0.004227804028848545,361,0.15491651205936918
14176,0,77.11363636363636,90.21428571428572,14118,15,19,14118,14118,215,16296.567441860463,80.4,1.2056074766355143,17286,14118,4914,157,1258,471,15,236,1,1,19,0.0008677542519958348,365,0.3337583227085989
14177,0,63.83333333333334,77.45679012345678,6040,19,8,6040,6040,96,15670.84375,77.32291666666667,3.2210526315789467,7423,6040,2947,64,536,170,19,123,1,1,8,0.0025596120167048365,360,0.2235099337748344
14178,0,93.66666666666669,66.73529411764707,2747,11,5,2747,2747,43,15921.20930232558,78.90697674418605,7.3809523809523805,3393,2747,1711,21,242,78,11,61,1,1,5,0.003241968759210139,351,0.14415726246814708
14179,0,99.7,81.70491803278688,4889,12,9,4889,4889,63,19259.63492063492,94.93650793650794,5.258064516129032,5981,4889,2607,50,423,143,12,107,1,1,9,0.0020063534525999,361,0.19410922479034565
14180,0,65.9090909090909,78.76363636363638,4114,3,3,4114,4114,61,16788.983606557376,82.90163934426229,5.316666666666666,5057,4114,2341,48,367,121,3,61,1,0,3,0.0005932370970931383,355,0.17355371900826444
14181,0,20.5,67.23076923076923,742,1,1,742,742,12,15405.666666666664,76.25,27.818181818181817,915,742,593,4,74,20,1,11,1,0,1,0.0010928961748633882,321,0.06334231805929924
14182,1,72.33333333333333,68.44642857142857,3630,17,4,3630,3630,59,15188.4406779661,76.0,4.551724137931036,4484,3630,2092,42,335,116,17,79,1,1,4,0.003791257805530776,303,0.16694214876033053
14183,0,99.54545454545456,84.81818181818181,3193,9,0,3193,3193,38,20970.18421052632,102.47368421052632,8.72972972972973,3894,3193,1837,23,286,91,9,63,1,1,0,0.0023112480739599386,362,0.15815847165674912
14184,1,87.4,48.70588235294117,1008,10,3,1008,1008,20,12460.7,63.25,5.684210526315789,1265,1008,779,9,104,26,10,14,1,1,3,0.007905138339920948,129,0.06150793650793651
14185,0,51.4,71.78571428571429,1025,15,1,1025,1025,18,13847.555555555557,70.1111111111111,19.47058823529412,1262,1025,785,10,83,33,15,24,1,1,1,0.011885895404120444,357,0.0790243902439024
14186,1,47.25,91.42857142857143,1192,4,1,1192,1192,13,22805.0,113.0,18.666666666666668,1469,1192,863,12,113,36,4,23,1,1,1,0.002722940776038121,340,0.08389261744966447
14187,1,0.0,99.0,65,0,0,65,65,1,15753.0,99.0,0.0,99,65,65,1,10,2,0,7,0,1,0,0.0,3,0.0
14188,1,105.0,57.77272727272727,1752,50,2,1752,1752,29,14950.931034482759,76.41379310344827,5.642857142857142,2216,1752,1194,17,147,46,50,27,1,1,2,0.02256317689530686,175,0.11700913242009135
