Time,BASEMENT::Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT::Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID::Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID::Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s] 
00:55:00,0.000000E+00,3.927225E+04,0.000000E+00,3.435555E+00,0.000000E+00,4.702650E+04,0.000000E+00,4.113895E+00,0.000000E+00,4.891188E+05,0.000000E+00,4.278827E+01,4.629106E+04,5.170587E+04,1.565387E+00,4.523243E+00,1.241174E+04,5.949934E+03,4.196360E-01,5.206088E-01,8.334828E+03,3.978751E+03,2.817958E-01,3.481356E-01,1.215873E+04,5.657176E+03,4.110822E-01,4.949931E-01,8.316628E+03,4.490382E+03,2.811805E-01,3.929024E-01,1.420564E+05,6.033963E+04,4.802873E+00,5.279609E+00,9.367573E+04,4.021288E+04,3.167124E+00,3.518573E+00,1.406140E+05,5.776194E+04,4.754105E+00,5.054067E+00,9.552587E+04,4.627171E+04,3.229676E+00,4.048707E+00,2.257378E+04,6.268491E+03,7.632145E-01,5.484804E-01,1.469808E+04,4.171323E+03,4.969364E-01,3.649844E-01,2.248582E+04,6.038155E+03,7.602404E-01,5.283265E-01,1.495321E+04,4.745051E+03,5.055621E-01,4.151842E-01 
01:00:00,0.000000E+00,3.925735E+04,0.000000E+00,3.434249E+00,0.000000E+00,4.700870E+04,0.000000E+00,4.112335E+00,0.000000E+00,4.888829E+05,0.000000E+00,4.276761E+01,4.633278E+04,5.155335E+04,1.566798E+00,4.509899E+00,1.241235E+04,5.927242E+03,4.196569E-01,5.186225E-01,8.335225E+03,3.962279E+03,2.818092E-01,3.466938E-01,1.215935E+04,5.636772E+03,4.111032E-01,4.932071E-01,8.317025E+03,4.468858E+03,2.811939E-01,3.910184E-01,1.420638E+05,6.007286E+04,4.803122E+00,5.256259E+00,9.368045E+04,4.002469E+04,3.167284E+00,3.502101E+00,1.406214E+05,5.751884E+04,4.754355E+00,5.032788E+00,9.553059E+04,4.599328E+04,3.229835E+00,4.024339E+00,2.257883E+04,6.226079E+03,7.633852E-01,5.447686E-01,1.470135E+04,4.142320E+03,4.970467E-01,3.624461E-01,2.249088E+04,5.998079E+03,7.604116E-01,5.248190E-01,1.495647E+04,4.706971E+03,5.056723E-01,4.118517E-01 
01:05:00,0.000000E+00,3.924254E+04,0.000000E+00,3.432953E+00,0.000000E+00,4.699119E+04,0.000000E+00,4.110802E+00,0.000000E+00,4.886509E+05,0.000000E+00,4.274730E+01,4.637390E+04,5.140210E+04,1.568189E+00,4.496666E+00,1.241297E+04,5.905156E+03,4.196778E-01,5.166893E-01,8.335621E+03,3.946229E+03,2.818226E-01,3.452889E-01,1.215997E+04,5.616959E+03,4.111241E-01,4.914727E-01,8.317421E+03,4.447792E+03,2.812073E-01,3.891746E-01,1.420712E+05,5.981272E+04,4.803371E+00,5.233490E+00,9.368517E+04,3.984104E+04,3.167443E+00,3.486027E+00,1.406288E+05,5.728221E+04,4.754605E+00,5.012075E+00,9.553530E+04,4.572100E+04,3.229995E+00,4.000508E+00,2.258379E+04,6.184460E+03,7.635531E-01,5.411262E-01,1.470456E+04,4.113858E+03,4.971552E-01,3.599551E-01,2.249587E+04,5.958779E+03,7.605801E-01,5.213796E-01,1.495967E+04,4.669597E+03,5.057806E-01,4.085808E-01 
01:10:00,0.000000E+00,3.922784E+04,0.000000E+00,3.431665E+00,0.000000E+00,4.697394E+04,0.000000E+00,4.109291E+00,0.000000E+00,4.884226E+05,0.000000E+00,4.272731E+01,4.641443E+04,5.125209E+04,1.569559E+00,4.483542E+00,1.241359E+04,5.883701E+03,4.196986E-01,5.148112E-01,8.336017E+03,3.930617E+03,2.818360E-01,3.439223E-01,1.216059E+04,5.597761E+03,4.111450E-01,4.897922E-01,8.317817E+03,4.427205E+03,2.812207E-01,3.873727E-01,1.420785E+05,5.955963E+04,4.803620E+00,5.211337E+00,9.368988E+04,3.966219E+04,3.167602E+00,3.470372E+00,1.406361E+05,5.705241E+04,4.754854E+00,4.991961E+00,9.554002E+04,4.545511E+04,3.230154E+00,3.977238E+00,2.258868E+04,6.143681E+03,7.637182E-01,5.375573E-01,1.470771E+04,4.085962E+03,4.972619E-01,3.575137E-01,2.250077E+04,5.920295E+03,7.607458E-01,5.180115E-01,1.496282E+04,4.632957E+03,5.058872E-01,4.053743E-01 
01:15:00,0.000000E+00,3.921322E+04,0.000000E+00,3.430385E+00,0.000000E+00,4.695692E+04,0.000000E+00,4.107801E+00,0.000000E+00,4.881978E+05,0.000000E+00,4.270763E+01,4.645437E+04,5.110333E+04,1.570910E+00,4.470527E+00,1.241420E+04,5.862888E+03,4.197195E-01,5.129894E-01,8.336413E+03,3.915449E+03,2.818494E-01,3.425947E-01,1.216121E+04,5.579189E+03,4.111660E-01,4.881664E-01,8.318213E+03,4.407104E+03,2.812341E-01,3.856133E-01,1.420859E+05,5.931370E+04,4.803868E+00,5.189811E+00,9.369459E+04,3.948821E+04,3.167762E+00,3.455144E+00,1.406435E+05,5.682955E+04,4.755104E+00,4.972454E+00,9.554473E+04,4.519569E+04,3.230314E+00,3.954533E+00,2.259348E+04,6.103757E+03,7.638807E-01,5.340632E-01,1.471082E+04,4.058642E+03,4.973669E-01,3.551227E-01,2.250559E+04,5.882641E+03,7.609088E-01,5.147161E-01,1.496592E+04,4.597059E+03,5.059919E-01,4.022327E-01 
01:20:00,0.000000E+00,3.919868E+04,0.000000E+00,3.429112E+00,0.000000E+00,4.694013E+04,0.000000E+00,4.106330E+00,0.000000E+00,4.879762E+05,0.000000E+00,4.268824E+01,4.649374E+04,5.095582E+04,1.572241E+00,4.457622E+00,1.241482E+04,5.842727E+03,4.197403E-01,5.112247E-01,8.336808E+03,3.900735E+03,2.818628E-01,3.413067E-01,1.216183E+04,5.561254E+03,4.111868E-01,4.865965E-01,8.318608E+03,4.387499E+03,2.812475E-01,3.838974E-01,1.420932E+05,5.907506E+04,4.804117E+00,5.168924E+00,9.369930E+04,3.931917E+04,3.167921E+00,3.440349E+00,1.406509E+05,5.661375E+04,4.755353E+00,4.953566E+00,9.554944E+04,4.494280E+04,3.230473E+00,3.932400E+00,2.259821E+04,6.064706E+03,7.640405E-01,5.306456E-01,1.471387E+04,4.031909E+03,4.974702E-01,3.527832E-01,2.251033E+04,5.845832E+03,7.610691E-01,5.114948E-01,1.496897E+04,4.561914E+03,5.060950E-01,3.991570E-01 
01:25:00,0.000000E+00,3.918423E+04,0.000000E+00,3.427847E+00,0.000000E+00,4.692354E+04,0.000000E+00,4.104879E+00,0.000000E+00,4.877577E+05,0.000000E+00,4.266911E+01,4.653254E+04,5.080961E+04,1.573553E+00,4.444830E+00,1.241543E+04,5.823230E+03,4.197611E-01,5.095180E-01,8.337203E+03,3.886480E+03,2.818761E-01,3.400590E-01,1.216245E+04,5.543965E+03,4.112077E-01,4.850832E-01,8.319003E+03,4.368395E+03,2.812608E-01,3.822253E-01,1.421006E+05,5.884383E+04,4.804365E+00,5.148685E+00,9.370400E+04,3.915515E+04,3.168080E+00,3.425993E+00,1.406583E+05,5.640512E+04,4.755602E+00,4.935305E+00,9.555415E+04,4.469648E+04,3.230632E+00,3.910842E+00,2.260286E+04,6.026543E+03,7.641977E-01,5.273058E-01,1.471687E+04,4.005773E+03,4.975717E-01,3.504959E-01,2.251500E+04,5.809883E+03,7.612269E-01,5.083487E-01,1.497197E+04,4.527528E+03,5.061964E-01,3.961478E-01 
01:30:00,0.000000E+00,3.916985E+04,0.000000E+00,3.426588E+00,0.000000E+00,4.690715E+04,0.000000E+00,4.103444E+00,0.000000E+00,4.875421E+05,0.000000E+00,4.265025E+01,4.657079E+04,5.066471E+04,1.574847E+00,4.432154E+00,1.241605E+04,5.804404E+03,4.197818E-01,5.078702E-01,8.337597E+03,3.872690E+03,2.818895E-01,3.388520E-01,1.216306E+04,5.527332E+03,4.112286E-01,4.836272E-01,8.319397E+03,4.349801E+03,2.812741E-01,3.805979E-01,1.421079E+05,5.862010E+04,4.804614E+00,5.129103E+00,9.370871E+04,3.899621E+04,3.168239E+00,3.412082E+00,1.406656E+05,5.620374E+04,4.755851E+00,4.917679E+00,9.555885E+04,4.445677E+04,3.230791E+00,3.889863E+00,2.260743E+04,5.989283E+03,7.643524E-01,5.240450E-01,1.471983E+04,3.980243E+03,4.976716E-01,3.482616E-01,2.251959E+04,5.774808E+03,7.613820E-01,5.052791E-01,1.497492E+04,4.493909E+03,5.062961E-01,3.932057E-01 
01:35:00,0.000000E+00,3.915555E+04,0.000000E+00,3.425336E+00,0.000000E+00,4.689096E+04,0.000000E+00,4.102027E+00,0.000000E+00,4.873293E+05,0.000000E+00,4.263162E+01,4.660850E+04,5.052117E+04,1.576122E+00,4.419596E+00,1.241666E+04,5.785733E+03,4.198026E-01,5.062360E-01,8.337991E+03,3.859019E+03,2.819028E-01,3.376554E-01,1.216368E+04,5.510833E+03,4.112494E-01,4.821830E-01,8.319791E+03,4.331372E+03,2.812874E-01,3.789849E-01,1.421152E+05,5.839858E+04,4.804862E+00,5.109715E+00,9.371340E+04,3.883883E+04,3.168398E+00,3.398307E+00,1.406730E+05,5.600430E+04,4.756100E+00,4.900222E+00,9.556355E+04,4.422013E+04,3.230950E+00,3.869154E+00,2.261194E+04,5.952394E+03,7.645045E-01,5.208168E-01,1.472274E+04,3.954966E+03,4.977699E-01,3.460494E-01,2.252410E+04,5.740074E+03,7.615347E-01,5.022393E-01,1.497782E+04,4.460701E+03,5.063943E-01,3.902997E-01 
01:40:00,0.000000E+00,3.914133E+04,0.000000E+00,3.424091E+00,0.000000E+00,4.687496E+04,0.000000E+00,4.100626E+00,0.000000E+00,4.871190E+05,0.000000E+00,4.261322E+01,4.664567E+04,5.037897E+04,1.577379E+00,4.407157E+00,1.241727E+04,5.767191E+03,4.198233E-01,5.046130E-01,8.338384E+03,3.845450E+03,2.819161E-01,3.364677E-01,1.216429E+04,5.494443E+03,4.112702E-01,4.807484E-01,8.320184E+03,4.313090E+03,2.813007E-01,3.773849E-01,1.421226E+05,5.817886E+04,4.805110E+00,5.090484E+00,9.371810E+04,3.868275E+04,3.168557E+00,3.384647E+00,1.406803E+05,5.580644E+04,4.756349E+00,4.882904E+00,9.556825E+04,4.398624E+04,3.231109E+00,3.848685E+00,2.261636E+04,5.915833E+03,7.646543E-01,5.176172E-01,1.472560E+04,3.929914E+03,4.978666E-01,3.438571E-01,2.252854E+04,5.705642E+03,7.616850E-01,4.992261E-01,1.498068E+04,4.427870E+03,5.064908E-01,3.874266E-01 
01:45:00,0.000000E+00,3.912717E+04,0.000000E+00,3.422852E+00,0.000000E+00,4.685912E+04,0.000000E+00,4.099241E+00,0.000000E+00,4.869111E+05,0.000000E+00,4.259502E+01,4.668231E+04,5.023811E+04,1.578618E+00,4.394833E+00,1.241789E+04,5.748767E+03,4.198440E-01,5.030004E-01,8.338777E+03,3.831974E+03,2.819294E-01,3.352883E-01,1.216491E+04,5.478150E+03,4.112909E-01,4.793223E-01,8.320577E+03,4.294948E+03,2.813140E-01,3.757971E-01,1.421299E+05,5.796081E+04,4.805357E+00,5.071400E+00,9.372279E+04,3.852790E+04,3.168715E+00,3.371094E+00,1.406877E+05,5.561005E+04,4.756597E+00,4.865716E+00,9.557294E+04,4.375500E+04,3.231267E+00,3.828447E+00,2.262072E+04,5.879584E+03,7.648016E-01,5.144450E-01,1.472841E+04,3.905081E+03,4.979617E-01,3.416839E-01,2.253292E+04,5.671501E+03,7.618328E-01,4.962383E-01,1.498349E+04,4.395402E+03,5.065857E-01,3.845853E-01 
01:50:00,0.000000E+00,3.911309E+04,0.000000E+00,3.421620E+00,0.000000E+00,4.684345E+04,0.000000E+00,4.097869E+00,0.000000E+00,4.867054E+05,0.000000E+00,4.257703E+01,4.671844E+04,5.009852E+04,1.579840E+00,4.382622E+00,1.241850E+04,5.730450E+03,4.198646E-01,5.013973E-01,8.339170E+03,3.818585E+03,2.819426E-01,3.341164E-01,1.216552E+04,5.461944E+03,4.113117E-01,4.779038E-01,8.320970E+03,4.276938E+03,2.813273E-01,3.742209E-01,1.421372E+05,5.774433E+04,4.805605E+00,5.052453E+00,9.372748E+04,3.837421E+04,3.168874E+00,3.357643E+00,1.406950E+05,5.541502E+04,4.756845E+00,4.848646E+00,9.557763E+04,4.352627E+04,3.231426E+00,3.808430E+00,2.262501E+04,5.843633E+03,7.649466E-01,5.112988E-01,1.473118E+04,3.880455E+03,4.980553E-01,3.395289E-01,2.253722E+04,5.637634E+03,7.619782E-01,4.932746E-01,1.498625E+04,4.363283E+03,5.066792E-01,3.817747E-01 
01:55:00,0.000000E+00,3.909908E+04,0.000000E+00,3.420394E+00,0.000000E+00,4.682792E+04,0.000000E+00,4.096511E+00,0.000000E+00,4.865018E+05,0.000000E+00,4.255922E+01,4.675406E+04,4.996017E+04,1.581044E+00,4.370519E+00,1.241911E+04,5.712232E+03,4.198853E-01,4.998027E-01,8.339562E+03,3.805276E+03,2.819559E-01,3.329516E-01,1.216613E+04,5.445817E+03,4.113324E-01,4.764923E-01,8.321361E+03,4.259053E+03,2.813405E-01,3.726556E-01,1.421445E+05,5.752931E+04,4.805852E+00,5.033634E+00,9.373216E+04,3.822161E+04,3.169032E+00,3.344288E+00,1.407024E+05,5.522125E+04,4.757094E+00,4.831687E+00,9.558231E+04,4.329996E+04,3.231584E+00,3.788626E+00,2.262923E+04,5.807965E+03,7.650893E-01,5.081774E-01,1.473390E+04,3.856028E+03,4.981474E-01,3.373912E-01,2.254145E+04,5.604031E+03,7.621214E-01,4.903339E-01,1.498897E+04,4.331500E+03,5.067711E-01,3.789934E-01 
02:00:00,0.000000E+00,3.908514E+04,0.000000E+00,3.419174E+00,0.000000E+00,4.681253E+04,0.000000E+00,4.095164E+00,0.000000E+00,4.863003E+05,0.000000E+00,4.254159E+01,4.678918E+04,4.982302E+04,1.582232E+00,4.358521E+00,1.241972E+04,5.694105E+03,4.199059E-01,4.982162E-01,8.339953E+03,3.792042E+03,2.819691E-01,3.317933E-01,1.216675E+04,5.429761E+03,4.113531E-01,4.750870E-01,8.321753E+03,4.241288E+03,2.813538E-01,3.711009E-01,1.421519E+05,5.731567E+04,4.806100E+00,5.014936E+00,9.373684E+04,3.807004E+04,3.169190E+00,3.331023E+00,1.407097E+05,5.502867E+04,4.757341E+00,4.814832E+00,9.558700E+04,4.307599E+04,3.231743E+00,3.769025E+00,2.263338E+04,5.772567E+03,7.652297E-01,5.050798E-01,1.473658E+04,3.831790E+03,4.982381E-01,3.352702E-01,2.254562E+04,5.570677E+03,7.622622E-01,4.874151E-01,1.499164E+04,4.300043E+03,5.068616E-01,3.762406E-01 
02:05:00,0.000000E+00,3.907126E+04,0.000000E+00,3.417959E+00,0.000000E+00,4.679727E+04,0.000000E+00,4.093828E+00,0.000000E+00,4.861008E+05,0.000000E+00,4.252413E+01,4.682380E+04,4.968702E+04,1.583402E+00,4.346623E+00,1.242033E+04,5.676355E+03,4.199264E-01,4.966626E-01,8.340344E+03,3.779075E+03,2.819823E-01,3.306583E-01,1.216736E+04,5.414063E+03,4.113738E-01,4.737130E-01,8.322144E+03,4.223835E+03,2.813670E-01,3.695735E-01,1.421592E+05,5.710701E+04,4.806347E+00,4.996675E+00,9.374152E+04,3.792180E+04,3.169348E+00,3.318049E+00,1.407170E+05,5.484069E+04,4.757589E+00,4.798380E+00,9.559167E+04,4.285681E+04,3.231901E+00,3.749844E+00,2.263747E+04,5.737839E+03,7.653678E-01,5.020407E-01,1.473922E+04,3.807995E+03,4.983272E-01,3.331878E-01,2.254972E+04,5.537953E+03,7.624008E-01,4.845513E-01,1.499428E+04,4.269181E+03,5.069506E-01,3.735400E-01 
02:10:00,0.000000E+00,3.905746E+04,0.000000E+00,3.416751E+00,0.000000E+00,4.678213E+04,0.000000E+00,4.092503E+00,0.000000E+00,4.859032E+05,0.000000E+00,4.250684E+01,4.685795E+04,4.955214E+04,1.584557E+00,4.334824E+00,1.242093E+04,5.658926E+03,4.199470E-01,4.951372E-01,8.340734E+03,3.766337E+03,2.819955E-01,3.295435E-01,1.216797E+04,5.398670E+03,4.113944E-01,4.723657E-01,8.322534E+03,4.206658E+03,2.813802E-01,3.680701E-01,1.421665E+05,5.690251E+04,4.806593E+00,4.978777E+00,9.374619E+04,3.777635E+04,3.169506E+00,3.305319E+00,1.407244E+05,5.465655E+04,4.757837E+00,4.782263E+00,9.559635E+04,4.264178E+04,3.232059E+00,3.731026E+00,2.264149E+04,5.703675E+03,7.655038E-01,4.990510E-01,1.474182E+04,3.784574E+03,4.984150E-01,3.311382E-01,2.255375E+04,5.505755E+03,7.625372E-01,4.817337E-01,1.499687E+04,4.238838E+03,5.070382E-01,3.708846E-01 
02:15:00,0.000000E+00,3.904372E+04,0.000000E+00,3.415549E+00,0.000000E+00,4.676710E+04,0.000000E+00,4.091188E+00,0.000000E+00,4.857075E+05,0.000000E+00,4.248972E+01,4.689161E+04,4.941839E+04,1.585696E+00,4.323123E+00,1.242154E+04,5.641844E+03,4.199675E-01,4.936421E-01,8.341124E+03,3.753845E+03,2.820087E-01,3.284502E-01,1.216858E+04,5.383606E+03,4.114151E-01,4.710472E-01,8.322924E+03,4.189770E+03,2.813934E-01,3.665921E-01,1.421738E+05,5.670214E+04,4.806840E+00,4.961241E+00,9.375086E+04,3.763373E+04,3.169664E+00,3.292837E+00,1.407317E+05,5.447631E+04,4.758084E+00,4.766489E+00,9.560102E+04,4.243086E+04,3.232217E+00,3.712568E+00,2.264545E+04,5.670064E+03,7.656377E-01,4.961097E-01,1.474437E+04,3.761524E+03,4.985013E-01,3.291211E-01,2.255772E+04,5.474082E+03,7.626715E-01,4.789620E-01,1.499942E+04,4.208896E+03,5.071244E-01,3.682645E-01 
02:20:00,0.000000E+00,3.903005E+04,0.000000E+00,3.414353E+00,0.000000E+00,4.675218E+04,0.000000E+00,4.089883E+00,0.000000E+00,4.855137E+05,0.000000E+00,4.247277E+01,4.692481E+04,4.928576E+04,1.586818E+00,4.311521E+00,1.242215E+04,5.625120E+03,4.199880E-01,4.921784E-01,8.341514E+03,3.741605E+03,2.820219E-01,3.273790E-01,1.216919E+04,5.368884E+03,4.114356E-01,4.697587E-01,8.323313E+03,4.173180E+03,2.814065E-01,3.651402E-01,1.421810E+05,5.650601E+04,4.807086E+00,4.944076E+00,9.375553E+04,3.749401E+04,3.169822E+00,3.280609E+00,1.407390E+05,5.430007E+04,4.758331E+00,4.751064E+00,9.560569E+04,4.222407E+04,3.232374E+00,3.694471E+00,2.264935E+04,5.637011E+03,7.657694E-01,4.932173E-01,1.474688E+04,3.738852E+03,4.985863E-01,3.271370E-01,2.256163E+04,5.442942E+03,7.628037E-01,4.762370E-01,1.500193E+04,4.179560E+03,5.072092E-01,3.656974E-01 
02:25:00,0.000000E+00,3.901644E+04,0.000000E+00,3.413162E+00,0.000000E+00,4.673737E+04,0.000000E+00,4.088588E+00,0.000000E+00,4.853218E+05,0.000000E+00,4.245597E+01,4.695756E+04,4.915427E+04,1.587926E+00,4.300017E+00,1.242275E+04,5.608761E+03,4.200085E-01,4.907466E-01,8.341902E+03,3.729624E+03,2.820350E-01,3.263303E-01,1.216980E+04,5.354511E+03,4.114562E-01,4.685007E-01,8.323702E+03,4.156892E+03,2.814197E-01,3.637148E-01,1.421883E+05,5.631417E+04,4.807332E+00,4.927286E+00,9.376019E+04,3.735722E+04,3.169980E+00,3.268637E+00,1.407463E+05,5.412791E+04,4.758578E+00,4.735997E+00,9.561035E+04,4.202142E+04,3.232532E+00,3.676736E+00,2.265318E+04,5.604524E+03,7.658991E-01,4.903743E-01,1.474936E+04,3.716560E+03,4.986700E-01,3.251863E-01,2.256548E+04,5.412342E+03,7.629338E-01,4.735592E-01,1.500439E+04,4.150742E+03,5.072927E-01,3.631756E-01 
02:30:00,0.000000E+00,3.900290E+04,0.000000E+00,3.411977E+00,0.000000E+00,4.672268E+04,0.000000E+00,4.087302E+00,0.000000E+00,4.851317E+05,0.000000E+00,4.243934E+01,4.698984E+04,4.902391E+04,1.589017E+00,4.288614E+00,1.242336E+04,5.592773E+03,4.200289E-01,4.893473E-01,8.342291E+03,3.717903E+03,2.820481E-01,3.253045E-01,1.217040E+04,5.340492E+03,4.114768E-01,4.672737E-01,8.324090E+03,4.140909E+03,2.814328E-01,3.623160E-01,1.421956E+05,5.612665E+04,4.807578E+00,4.910875E+00,9.376485E+04,3.722339E+04,3.170137E+00,3.256925E+00,1.407536E+05,5.395985E+04,4.758825E+00,4.721289E+00,9.561501E+04,4.182292E+04,3.232690E+00,3.659365E+00,2.265696E+04,5.572605E+03,7.660267E-01,4.875812E-01,1.475179E+04,3.694652E+03,4.987523E-01,3.232692E-01,2.256927E+04,5.382287E+03,7.630618E-01,4.709290E-01,1.500682E+04,4.122327E+03,5.073748E-01,3.606891E-01 
