Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),BASEMENT_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_BOTTOM_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_MID_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),CORE_TOP_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_BOT_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_MID_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_1_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_2_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_3_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),PERIMETER_TOP_ZN_4_PLUGMISC_EQUIP:Electric Equipment Electric Power [W](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/01  17:30:00,24.4,20.0245198635613,67.5,3.35,110.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,17.5,0.0,24.0000687922996,23.9999878000436,23.9999678048884,23.9999931640479,24.8712789594423,24.8563671749414,24.0006552445861,22.9862809735686,24.000648772336,24.0008647917651,24.0006706795451,23.0642333742645,24.0006614937891,24.0008874033295,24.0007606586762,23.5504965856698,24.0007533939155,24.0009315143177,26.168199999897,620629.24870386,350810.619864788,971439.868568648,15.6,82.2,6.7,24.,0.7,6.7,6.7,76.6966399383285 
 07/01  17:35:00,24.2833333333333,20.1018191166526,68.75,2.95833333333333,116.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,17.5833333333333,0.0,24.0000358449958,24.6200678140097,24.6717573303222,24.8608954751232,25.0475808245225,25.0429158398067,24.9938326204937,24.3969882567208,24.9602471416362,26.050187660366,25.0891489933407,24.5403599333634,25.0394798040887,26.307534520092,25.2517385743066,25.0508437566937,25.2055164842707,26.4569610272002,26.6330027665324,620629.24870386,98146.9852609543,718776.233964814,15.6,82.2,6.7,24.,0.7,6.7,6.7,76.6966399383285 
 07/01  17:40:00,24.1666666666667,20.1767949269575,70.,2.56666666666667,123.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,17.6666666666667,0.0,24.3456679777806,24.0115106785552,24.0134616635933,24.022113578935,25.0906274483129,25.106661229065,24.0291940494076,23.6093461045064,24.0274700031392,24.1089792657425,24.0347617971988,23.699159381878,24.0319731321085,24.1402082952626,24.0457977433989,23.8221936741849,24.0429021893145,24.1593223542558,26.3979059478076,620629.24870386,400413.042365859,1021042.29106972,15.6,82.2,6.7,24.,0.7,6.7,6.7,76.6966399383285 
 07/01  17:45:00,24.05,20.2494819346888,71.25,2.175,130.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,17.75,0.0,24.7280503965906,23.9999615377496,23.9999420345981,23.9999634384782,24.9582653765786,24.9509072245398,24.0009724081801,23.0773371687402,24.0009529032101,24.0019796918894,24.0010377543384,23.1491862198024,24.0010047668617,24.0039478687986,24.0012103681308,23.5715339541551,24.0011725079916,24.0047253410666,26.1718994206719,620629.24870386,357783.12301168,978412.37171554,15.6,82.2,6.7,24.,0.7,6.7,6.7,76.6966399383285 
 07/01  17:50:00,23.9333333333333,20.3199122242903,72.5,1.78333333333333,136.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,17.8333333333333,0.0,24.0515336823274,23.9999695458952,23.9999571771894,23.9999511162584,24.9218002690826,24.9101574942681,24.000564773384,22.9756123475749,24.0005602163968,24.000717292971,24.0005810806116,23.0430223158277,24.0005751944801,24.0008176405805,24.0006245107326,23.4977506972237,24.0006204026211,24.0008603633751,26.1283266224047,620629.24870386,361676.798201176,982306.046905036,15.6,82.2,6.7,24.,0.7,6.7,6.7,76.6966399383285 
 07/01  17:55:00,23.8166666666667,20.3881352168125,73.75,1.39166666666667,143.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,17.9166666666667,0.0,24.0000039072393,23.9999443486863,23.9999242620505,23.9999131858686,24.8881846182895,24.8736537267288,24.000932743042,22.885688129733,24.0009300798379,24.001042187509,24.0009500355241,22.948884365768,24.0009472501377,24.0010430469597,24.0009972834872,23.4260816040294,24.0009974650163,24.0010315586657,26.0826656119126,620629.24870386,359094.389988568,979723.638692427,15.6,82.2,6.7,24.,0.7,6.7,6.7,76.6966399383285 
 07/01  18:00:00,23.7,20.4541773569814,75.,1.,150.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.,0.0,23.9999660617087,23.9999411524119,23.9999214949337,23.9999075465485,24.8743878169276,24.8590780467541,24.0009952883849,22.8337950998719,24.0009942327279,24.0011202843969,24.0010151396368,22.8936985135923,24.0010139809617,24.0011274200389,24.0010617864128,23.3763442893957,24.001063404917,24.0011172036052,26.0524728845657,620629.24870386,359037.70423458,979666.95293844,15.6,82.2,6.7,24.,0.7,6.7,6.7,76.6966399383285 
 07/01  18:05:00,23.7333333333333,20.4388374737862,74.6666666666667,1.09166666666667,149.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.0833333333333,0.0,23.9787979088641,23.9999515026227,23.9999347025939,23.9999239820518,24.8703965958111,24.8548526282003,24.0010275277615,22.7636716953947,24.0010278619509,23.9815219057481,24.0010518667432,22.8204600996539,24.0010520381145,24.0011905437805,24.0011025898438,23.3049735195378,24.0011054339461,24.0011896725228,26.042400408982,496503.398963088,356388.0183529,852891.417315988,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966399383285 
 07/01  18:10:00,23.7666666666667,20.4233513738955,74.3333333333333,1.18333333333333,148.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.1666666666667,0.0,23.9653543275842,24.5829335999291,24.6331964108269,24.816581016756,25.0373495567716,25.0321400473408,24.8753764355267,24.1280880147536,24.8608627608637,25.6485141383922,24.9627255771189,24.2466026933696,24.9391920135921,25.9151385734066,25.1203000651646,24.7553608235729,25.0997260254117,26.0627201931862,26.4583441462586,496503.398963088,109552.140535314,606055.539498402,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966399383285 
 07/01  18:15:00,23.8,20.4077055638458,74.,1.275,147.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.25,0.0,23.9515199050614,24.0100977097384,24.0118865944172,24.0196678887463,25.0544889072201,25.0673044328639,23.9941228927747,23.3472194451456,24.0226030059609,23.9293213980709,24.0033516906586,23.4150116885667,24.026653183674,24.0055892195823,24.0372440604611,23.7576854109791,24.0360651218038,24.0464311335835,26.2526344495933,496503.398963088,396846.39314734,893349.792110428,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966399383285 
 07/01  18:20:00,23.8333333333333,20.3918996785764,73.6666666666667,1.36666666666667,146.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.3333333333333,0.0,24.2814367406262,24.0001674774815,24.0002110517886,24.0004780944682,24.9611564079095,24.9612646464336,24.0011948504919,22.8620279844431,24.0013407526279,23.785467221481,24.0014344470976,22.912753047131,24.0015457122891,23.9748234369589,24.0021282483374,23.3572804848808,24.0020685553602,24.0070776432557,26.1030756219963,496503.398963088,348455.995986341,844959.394949429,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966399383285 
 07/01  18:25:00,23.8666666666667,20.3759258269825,73.3333333333333,1.45833333333333,145.833333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.4166666666667,0.0,24.6447268513816,23.9999703478266,23.9999560086875,23.9999408866436,24.8923798027602,24.8895990626405,24.0011855790199,22.6986402320214,24.0011922545418,23.6747029932627,24.0012105131498,22.7455801871682,24.0012179331465,23.9012488871811,24.0012594039134,23.2220232763008,24.0012630879122,24.001353578676,26.0316118726811,496503.398963088,345932.726996174,842436.125959262,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966399383285 
 07/01  18:30:00,23.9,20.3598064449321,73.,1.55,145.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.5,0.0,23.9785612686663,23.9999871306992,23.999979393364,23.999968397204,24.867838439622,24.8654271193631,24.0007357899494,22.6437195036038,24.0007361640537,23.5844210745832,24.0007544492614,22.6880705964266,24.0007554783125,23.8200992922817,24.0007845411714,23.1697069156638,24.0007851785551,23.9488165490769,26.0060387636711,496503.398963088,349789.866526364,846293.265489452,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966399383285 
 07/01  18:35:00,23.9333333333333,20.3435112748373,72.6666666666667,1.64166666666667,144.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.5833333333333,0.0,23.9337879047392,23.999984477388,23.9999728977532,23.9999591506059,24.8409519728278,24.8395483665604,23.9875852355123,22.5822422910452,24.0012047428704,23.4666814947485,24.001222721677,22.6228208013406,24.001227255661,23.7085926989951,24.0012544894522,23.1068243789485,24.0012583142035,23.8547260537173,25.9734746169743,496503.398963088,347236.448006676,843739.846969764,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966399383285 
 07/01  18:40:00,23.9666666666667,20.3270618198263,72.3333333333333,1.73333333333333,143.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.6666666666667,0.0,23.9274742560669,23.9999912459831,23.9999808819453,23.9999698823923,24.8253781038295,24.8247631419065,23.9667996315333,22.5414245828278,24.001240322529,23.3778024676028,23.9906715877042,22.5787498968094,24.0012645580192,23.6209683176714,24.0012932235808,23.0626259154489,24.0012990453578,23.7722561811717,25.9479954831095,496503.398963088,344336.567713291,840839.966676379,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966394787297 
 07/01  18:45:00,24.,20.3104606422935,72.,1.825,142.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.75,0.0,23.9229330508589,24.5644818465792,24.6134347057396,24.7900424664478,24.9944855267991,24.9998744737137,24.7746759502644,23.8905855586104,24.7882273458552,24.9536796253351,24.8690348803897,23.9854107567436,24.8642935608239,25.3379745547486,25.0260804564986,24.4930004450308,25.0178184860381,25.5693775118689,26.3296243987697,496503.398963088,97102.9935727189,593606.392535807,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  18:50:00,24.0333333333333,20.2936774805132,71.6666666666667,1.91666666666667,141.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.8333333333333,0.0,23.9174417353939,24.0082757998828,24.0111764451929,24.0184073177397,25.0022719633433,25.0191468734811,23.9638275812963,23.137266422958,24.0073135528278,23.7608008753726,23.9698718765895,23.1814824298892,24.022936850398,23.8299833701842,24.0249415460166,23.6875442949598,24.031236570318,23.8738006250626,26.1366607795673,496503.398963088,375125.235273121,871628.634236209,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  18:55:00,24.0666666666667,20.2767393765399,71.3333333333333,2.00833333333333,140.833333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,18.9166666666667,0.0,23.9113086110054,23.9999210541038,24.0000061964996,24.0000121171791,24.8914341414672,24.8908602868834,23.9318802006206,22.6268450862243,24.0000795995531,23.3008209614846,23.9554111000979,22.6554467102079,24.0014182677351,23.5135769651336,24.0005513293307,23.1476625714613,24.00150610607,23.6572933276219,25.9563818122148,496503.398963088,344638.866272769,841142.265235857,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:00:00,24.1,20.25963315165,71.,2.1,140.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.,0.0,24.2480196008923,24.0000016708522,23.9999977415225,23.9999885358289,24.8530420401238,24.8516936803983,23.9096921852799,22.532527782546,24.0007663237276,23.1714435011151,23.9334664595764,22.5575294389718,24.0008047293573,23.3924074331008,24.0008044862899,23.0458090551628,24.0008296635131,23.5441106836824,25.913463385868,496503.398963088,335484.472992948,831987.871956036,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:05:00,24.0916666666667,20.2520635067231,71.,2.14166666666667,139.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.0833333333333,0.0,24.6156244207443,24.0000068476536,23.9999992181522,23.9999851439459,24.8123351304868,24.810730831728,23.8782247486416,22.4506293566402,24.0012637098416,23.0307327790865,23.9014567435826,22.4713298759121,24.0012823551475,23.2575652866342,24.0012953862937,22.9555936145218,24.0013006835985,23.4161480166736,25.8651857088667,496503.398963088,337163.276305131,833666.675268219,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:10:00,24.0833333333333,20.2444913834027,71.,2.18333333333333,138.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.1666666666667,0.0,23.9776544262172,24.0000059593236,24.0000020282656,23.9999941618786,24.7947470605276,24.7929146548766,23.8567096889794,22.4138684896114,24.0007580638659,22.9459362760867,23.8786369200301,22.43134648294,24.0007737294229,23.1713886826061,24.00079443342,22.9135965678271,24.000793353514,23.3312987878233,25.8380214301511,496503.398963088,340821.084860334,837324.483823422,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:15:00,24.075,20.2369243643167,71.,2.225,137.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.25,0.0,23.9256304594567,24.0000124609118,24.0000063111757,23.9999946541465,24.7740648142486,24.7719455637298,23.8250147719688,22.3675769400904,24.0012244468429,22.829757203897,23.8448526678099,22.3805771677992,24.0012404792995,23.0524551272476,24.001264928206,22.8599836760472,24.0012562589641,23.2136520355547,25.8019131511743,496503.398963088,338513.071357967,835016.470321055,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:20:00,24.0666666666667,20.2293533266331,71.,2.26666666666667,136.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.3333333333333,0.0,23.9171474198687,24.5512609404293,24.5982779933591,24.7659759737728,24.9503952824133,24.9545433625039,24.6209772562563,23.6952124672648,24.7078472221558,24.3155560180538,24.7063700486169,23.7609505247547,24.7783986906584,24.6688940271896,24.9443210606414,24.2630228769944,24.9217138970999,24.9072523206319,26.1574587083263,496503.398963088,96313.5001361911,592816.899099279,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:25:00,24.0583333333333,20.221774942341,71.,2.30833333333333,135.833333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.4166666666667,0.0,23.9082472322998,24.003771679949,24.0106083590582,24.0172582996546,24.9541360871209,24.9688120214917,23.9334044396827,22.9608222473014,23.9707882695116,23.3680675539085,23.9353882561617,22.9800010143264,23.9861380529514,23.6216544200255,23.9913556550863,23.4727725027812,24.0228783681705,23.7010758723475,25.985455913762,547765.398963088,361306.987253489,909072.386216577,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:30:00,24.05,20.2142115825736,71.,2.35,135.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.5,0.0,23.9012248257795,24.0001556134628,24.0002086300878,24.0004213076552,24.8708362715721,24.8769036796113,23.82112577975,22.4985863967795,23.9328360156819,22.8022122042234,23.8298813740614,22.5016462702282,23.9862965532191,23.0219742672515,23.9990464987783,22.9824833162404,24.0015199797148,23.1594079083105,25.8468965216517,547765.398963088,335070.337984821,882835.736947909,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:35:00,24.0416666666667,20.2066387954676,71.,2.39166666666667,134.166666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.5833333333333,0.0,23.894213182166,24.0000137823645,24.0000073465893,23.9999892117345,24.7940609125645,24.7949253672044,23.7739220109207,22.3478750186499,23.9121481304489,22.5985164213121,23.7847640602752,22.3459659265461,23.9817902654324,22.8072643812026,24.001280614503,22.8223634965799,24.0012650924295,22.9654705989712,25.7559542814027,547765.398963088,335462.941142326,883228.340105414,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:40:00,24.0333333333333,20.1990689697863,71.,2.43333333333333,133.333333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.6666666666667,0.0,24.2301526541542,24.0000094211813,24.0000059875969,23.9999946542868,24.7655307772278,24.7649836935985,23.7512821336623,22.3031616554672,23.8933682340926,22.5267365903673,23.7610271878326,22.2978043735786,23.9661685517501,22.7291308623437,24.0007863034291,22.7720282414677,24.0007677341156,22.8903768529711,25.7191567028049,547765.398963088,329746.701800386,877512.100763474,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:45:00,24.025,20.191503671466,71.,2.475,132.5,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.75,0.0,24.5974606178576,24.0000181493158,24.0000127068599,23.9999952694075,24.7352526159917,24.7334697460615,23.7217590190787,22.2548681189686,23.865559394377,22.4449730768917,23.7290244510914,22.2445644513443,23.9404102927303,22.6385237295627,23.988290323392,22.7153785838843,24.0012348531276,22.8007099959445,25.6747124824135,547765.398963088,332238.964386826,880004.363349914,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:50:00,24.0166666666667,20.1839292521354,71.,2.51666666666667,131.666666666667,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.8333333333333,0.0,23.9760421384461,24.0000120612237,24.0000093307684,24.0000002169787,24.7218563882364,24.7192653974215,23.7047319488068,22.2296072105973,23.8482870730651,22.3998338149267,23.7098809747026,22.2157729329183,23.9231072379656,22.5867249223814,23.9738561850308,22.6843161794888,24.000755641097,22.7483181167671,25.6478346714038,547765.398963088,335718.642799792,883484.04176288,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  19:55:00,24.0083333333333,20.1763576117026,71.,2.55833333333333,130.833333333333,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,19.9166666666667,0.0,23.920922496232,24.5393230059868,24.5845266456667,24.7428243371859,24.9030208845343,24.9063976686557,24.4946532722773,23.5429842470969,24.5412525119884,23.8575306967897,24.5626613926021,23.5766557587019,24.6531045187092,24.1613043772789,24.8659043085439,24.0661473987,24.8367667868208,24.397305499871,25.97252509779,547765.398963088,95989.4765157728,643754.875478861,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
 07/01  20:00:00,24.,20.1687910479126,71.,2.6,130.,11501.706246505,8174.33929424832,8174.33929424832,8174.33929424832,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1011.7187554464,651.97578206952,1011.6966326712,651.97578206952,1.,7.,20.,0.0,23.9063704987894,23.9993636233241,24.0098177024465,24.0162167524543,24.9075088009278,24.9195709461123,23.9134171417525,22.8276391903297,23.9447805659657,23.0016644991059,23.9104938724313,22.814935663436,23.9587431417156,23.2076504035519,23.9673589024163,23.2965982709624,23.9933655717211,23.3870469715871,25.822725264529,547765.398963088,354259.662867282,902025.06183037,15.6,82.2,6.7,24.,0.5,6.7,6.7,76.6966387298522 
