,policy_id,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,fraud,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
19444,3377,0,0,0,1,20,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,2,51,0,0,46000.0,3000,0,237,1,21000.0,0,1,2,0,25000.0,1,0,0,18,0,0,2017,3,0
19445,1753,0,0,0,1,23,750,3,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,8,47,0,1,26000.0,3000,0,57,0,26000.0,0,1,4,0,0.0,2,0,0,15,1,0,2019,2,0
19446,3396,0,0,0,0,25,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,9,64,0,1,33000.0,3000,0,130,0,25500.0,0,1,2,0,7500.0,2,0,0,5,1,0,2017,3,0
19447,3403,0,0,0,0,16,750,1,0,1,0,2,0,0,1,0,1,1,0,0,1,0,0,7,57,0,1,8500.0,3000,0,147,0,8500.0,0,0,1,0,0.0,0,1,0,13,0,0,2012,1,1
19448,3416,0,0,0,1,6,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,8,28,1,3,10000.0,3000,1,65,0,10000.0,0,0,1,0,0.0,0,0,0,1,1,0,2015,4,0
19449,3423,0,0,0,1,19,800,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,5,54,1,0,7000.0,2750,0,244,0,7000.0,0,0,6,0,0.0,0,0,0,10,1,0,2016,1,0
19450,3427,0,0,0,0,16,750,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,4,8,48,0,2,39000.0,3000,1,118,0,32500.0,0,1,4,0,6500.0,2,0,1,20,1,0,2016,2,0
19451,3431,0,0,0,1,10,750,2,0,0,0,0,1,0,0,0,0,5,0,0,1,1,0,1,36,0,0,17000.0,2650,1,7,0,17000.0,0,0,3,0,0.0,1,0,0,3,1,0,2017,3,0
19452,103,0,0,0,0,7,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,12,59,0,1,34500.0,3000,1,239,0,17500.0,0,1,5,0,17000.0,1,0,1,12,1,0,2020,1,0
19453,1795,0,0,0,0,16,750,4,1,0,0,2,1,0,0,0,0,3,0,0,1,1,0,11,26,0,1,18000.0,3000,1,7,0,18000.0,0,1,5,0,0.0,1,0,1,1,1,0,2020,4,0
19454,1797,0,0,0,1,11,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,10,54,0,2,49500.0,2700,1,162,0,24500.0,0,1,4,0,25000.0,1,0,0,3,1,0,2011,1,0
19455,121,0,0,1,1,6,750,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,49,0,0,32000.0,3000,0,313,0,32000.0,0,0,5,0,0.0,2,0,0,19,1,0,2018,3,0
19456,3445,0,0,0,1,30,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,8,54,0,0,19000.0,3000,1,71,0,19000.0,0,1,4,0,0.0,1,0,0,15,1,0,2015,3,0
19457,3448,0,0,0,1,29,750,3,0,1,0,3,1,0,0,0,0,1,0,0,1,0,4,8,42,0,3,47000.0,3000,1,22,1,41000.0,0,1,3,0,6000.0,2,0,0,18,0,0,2015,2,0
19458,3453,0,0,0,1,23,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,9,47,0,0,27500.0,3000,1,53,0,17000.0,1,1,0,0,10500.0,1,0,0,15,1,0,2016,3,0
19459,1824,0,0,0,0,7,750,2,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,2,75,0,5,23500.0,3000,1,191,0,16000.0,0,0,3,0,7500.0,2,0,0,2,1,0,2008,4,0
19460,3461,0,0,0,0,28,750,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,12,65,1,0,10500.0,2550,1,86,0,10500.0,0,0,5,0,0.0,0,0,0,11,1,0,2018,1,0
19461,1838,0,0,0,1,21,750,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,32,1,2,13000.0,3000,1,82,0,13000.0,0,0,3,0,0.0,0,0,0,9,1,0,2014,4,0
19462,1838,0,0,0,1,21,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3,41,1,2,13000.0,3000,0,62,0,13000.0,0,0,3,0,0.0,0,0,0,9,1,0,2012,4,0
19463,1839,0,0,0,1,16,750,2,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,3,36,0,0,15500.0,2750,1,64,0,15500.0,0,1,5,0,0.0,1,0,0,14,0,1,2018,2,0
19464,1839,0,0,0,1,16,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3,44,0,0,15500.0,2450,1,113,0,15500.0,0,1,5,0,0.0,1,0,0,14,0,1,2007,2,0
19465,3474,0,0,0,1,13,750,3,0,0,0,0,1,0,1,0,0,2,0,0,1,1,1,3,48,0,2,28500.0,3000,0,45,0,25500.0,0,1,2,0,3000.0,2,0,0,4,1,0,2015,3,0
19466,3474,0,0,0,1,13,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,3,41,0,2,28500.0,3000,0,237,0,25500.0,0,1,2,0,3000.0,2,0,0,4,1,0,2017,3,0
19467,167,0,0,0,0,31,750,3,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,8,51,0,1,39500.0,3000,1,59,0,18500.0,0,1,5,0,21000.0,1,0,0,5,1,0,2014,1,0
19468,3486,0,0,0,0,26,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6,35,1,0,18000.0,3000,0,130,0,18000.0,1,0,2,0,0.0,0,0,1,11,1,0,2019,1,0
19469,1858,0,0,0,0,13,750,1,0,0,0,1,0,0,0,0,1,2,1,1,1,0,0,11,44,0,1,17000.0,3000,1,13,0,17000.0,0,0,2,1,0.0,1,0,0,7,0,0,2019,4,1
19470,174,0,0,0,0,11,750,2,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,10,54,1,3,16000.0,3000,0,53,1,16000.0,0,0,4,0,0.0,0,0,1,11,0,0,2017,4,0
19471,3496,0,0,0,0,6,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,12,28,0,1,24000.0,3000,1,83,0,24000.0,0,0,4,0,0.0,1,0,1,18,1,0,2017,3,0
19472,3509,0,0,0,1,17,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,9,42,0,1,26000.0,2650,0,5,0,1000.0,0,1,1,0,25000.0,2,0,0,4,1,0,2003,2,0
19473,3528,0,0,0,0,10,750,1,0,0,0,1,0,0,0,0,1,5,0,0,1,1,0,5,31,0,0,1000.0,3000,1,19,0,1000.0,0,0,4,0,0.0,0,1,0,7,0,0,2017,4,1
19474,1890,0,0,0,0,1,750,3,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,43,0,1,14000.0,3000,0,139,0,14000.0,0,1,1,0,0.0,0,0,0,12,1,0,2017,3,0
19475,207,0,0,0,0,22,750,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,10,31,1,0,9500.0,3000,1,72,0,9500.0,0,0,1,0,0.0,0,0,0,20,1,0,2011,4,0
19476,1899,0,0,0,1,27,750,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,3,11,32,0,0,32000.0,3000,0,80,0,17500.0,0,0,2,0,14500.0,1,0,0,5,1,0,2017,3,0
19477,230,0,1,0,1,5,750,3,0,0,0,2,1,0,0,0,0,2,0,0,1,0,1,8,19,0,1,43000.0,3000,1,9,0,37500.0,0,1,0,0,5500.0,2,0,0,8,1,0,2020,1,0
19478,237,0,0,0,0,24,750,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,10,50,0,0,13500.0,3000,0,384,0,13500.0,0,0,3,0,0.0,0,1,0,17,0,0,2019,3,1
19479,1937,0,0,0,0,11,750,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,12,41,0,0,20500.0,2950,0,114,0,20500.0,0,0,2,0,0.0,1,0,0,8,0,0,2012,2,1
19480,3552,0,0,0,1,3,750,2,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2,32,0,2,35000.0,3000,1,146,0,29000.0,1,1,6,0,6000.0,2,0,0,7,1,0,2017,4,0
19481,256,1,0,0,0,18,750,3,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,2,50,0,3,37500.0,3000,0,105,0,17500.0,0,1,0,0,20000.0,2,0,0,21,0,0,2011,3,0
19482,1952,0,0,0,0,15,750,2,0,0,0,0,1,1,1,0,0,2,0,0,1,1,1,12,26,0,0,25000.0,3000,0,39,0,23500.0,0,1,6,0,1500.0,1,0,0,16,0,1,2017,3,0
19483,293,0,0,0,0,6,1050,4,0,0,0,2,1,0,0,0,0,1,0,0,1,1,2,10,41,0,1,42000.0,2650,1,128,0,28000.0,0,1,6,0,14000.0,2,0,1,12,1,0,2014,3,0
19484,293,0,0,0,0,6,750,4,0,0,0,2,1,0,0,0,0,1,1,0,1,0,2,10,49,0,1,42000.0,2850,1,83,0,28000.0,0,1,6,0,14000.0,2,0,1,12,1,0,2014,3,0
19485,297,0,0,0,0,31,750,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,61,1,0,5500.0,3000,0,141,0,5500.0,0,0,3,0,0.0,0,0,1,6,0,1,2017,1,0
19486,1971,1,0,0,0,27,750,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,3,6,22,0,0,63500.0,3000,1,54,0,33500.0,1,0,3,0,30000.0,2,0,1,2,0,0,2016,3,0
19487,3613,0,0,0,1,11,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,8,37,0,0,7500.0,3000,1,132,0,7500.0,1,1,6,0,0.0,1,0,0,6,1,0,2015,3,0
19488,3617,0,0,0,0,14,750,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,58,1,0,8000.0,3000,0,96,0,8000.0,0,0,0,0,0.0,0,0,1,8,1,0,2016,1,0
19489,3625,0,0,0,1,10,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,7,50,0,0,15500.0,2900,1,160,0,1000.0,0,0,2,0,14500.0,2,0,0,6,1,0,2016,3,0
19490,309,1,0,0,0,24,750,2,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,12,36,0,0,12500.0,2600,0,73,0,12500.0,0,0,1,0,0.0,1,0,1,15,0,0,2005,2,0
19491,332,0,0,0,0,24,750,2,0,0,0,3,1,0,1,0,0,1,0,0,0,1,0,7,68,1,0,20000.0,3000,0,145,0,20000.0,0,0,2,0,0.0,0,0,1,7,1,0,2017,4,0
19492,3642,1,0,0,0,21,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,3,55,0,1,16000.0,2650,1,180,0,16000.0,0,1,3,0,0.0,1,0,1,23,0,0,2012,4,0
19493,3658,0,0,0,0,14,750,3,0,0,0,1,1,0,0,0,0,3,0,0,1,1,0,12,21,0,2,17000.0,3000,1,11,0,17000.0,0,1,5,0,0.0,1,0,1,21,1,0,2018,3,0
19494,349,0,0,0,0,7,750,2,0,0,0,0,1,1,1,0,0,2,1,0,1,0,0,1,29,0,0,17000.0,3000,0,52,0,17000.0,0,0,0,0,0.0,1,0,0,15,1,0,2013,2,0
19495,2046,0,0,0,1,24,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,4,12,63,0,1,50500.0,3000,0,79,0,38500.0,0,1,1,0,12000.0,2,0,0,15,1,0,2011,3,0
19496,3673,1,0,0,1,19,750,2,0,1,0,1,1,0,1,0,0,4,0,0,1,0,1,10,20,0,1,33500.0,3000,0,20,0,15500.0,0,1,5,0,18000.0,1,0,0,14,0,0,2017,3,0
19497,2052,0,0,0,1,20,750,2,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,8,18,1,0,5500.0,2850,0,1,0,5500.0,0,0,1,0,0.0,0,0,0,6,1,0,2016,1,0
19498,368,0,0,0,1,7,750,3,0,0,0,2,1,0,0,0,0,2,0,0,1,1,4,10,39,0,1,48500.0,3000,1,56,0,40000.0,0,1,0,0,8500.0,2,0,0,15,1,0,2019,1,0
19499,368,0,0,0,1,7,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,4,10,57,0,1,48500.0,3000,1,63,0,40000.0,0,1,0,0,8500.0,2,0,0,15,1,0,2020,1,0
19500,379,0,1,0,0,20,750,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3,42,1,1,8500.0,3000,1,65,0,8500.0,0,0,2,0,0.0,0,0,0,14,1,0,2009,1,0
19501,3707,0,0,0,0,11,750,2,1,0,0,3,1,1,0,0,0,2,0,0,1,1,1,10,64,0,1,18000.0,3000,1,40,0,7000.0,0,1,4,0,11000.0,1,0,0,10,1,0,2013,1,0
19502,3707,0,0,0,0,11,750,2,0,0,0,2,1,1,1,0,0,1,0,0,1,1,1,10,52,0,1,18000.0,3000,0,98,0,7000.0,0,1,4,0,11000.0,1,0,0,10,1,0,2014,1,0
19503,395,0,0,0,0,17,750,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,11,28,1,1,14000.0,3000,0,64,0,14000.0,0,0,6,0,0.0,0,0,1,16,0,1,2018,1,0
19504,2087,0,0,0,0,19,750,2,0,0,0,3,1,1,0,0,0,1,0,0,1,1,0,10,39,0,0,12500.0,2700,1,128,0,12500.0,0,1,5,0,0.0,0,0,0,15,1,0,2016,3,0
19505,2087,0,0,0,0,19,750,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,10,52,0,0,12500.0,2850,0,44,0,12500.0,0,1,5,0,0.0,0,0,0,15,1,0,2020,3,0
19506,2094,0,0,0,1,12,750,1,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,4,58,1,0,14000.0,3000,0,160,0,14000.0,0,0,4,0,0.0,0,0,0,16,1,0,2019,4,0
19507,2094,0,0,0,1,12,750,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,46,1,0,14000.0,3000,0,115,0,14000.0,0,0,4,0,0.0,0,0,0,16,1,0,2014,4,0
19508,2109,0,0,1,0,20,750,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,11,51,0,3,59500.0,3000,1,89,0,29500.0,1,0,2,0,30000.0,2,0,1,19,1,0,2018,3,0
19509,420,0,0,0,0,31,750,2,0,1,0,1,1,0,0,0,0,3,0,0,1,0,0,5,22,0,1,9500.0,3000,1,42,0,9500.0,0,1,4,0,0.0,1,0,1,16,1,0,2013,2,0
19510,3747,0,0,0,0,10,750,1,0,0,0,0,1,0,1,0,0,4,0,0,0,1,0,9,22,1,0,16500.0,3000,0,30,1,16500.0,0,0,1,0,0.0,0,0,1,11,0,0,2016,2,0
19511,2123,0,0,0,0,3,750,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,10,45,1,2,12000.0,3000,1,232,0,12000.0,0,0,3,0,0.0,0,0,0,20,1,0,2019,3,0
19512,2125,0,0,0,1,4,750,3,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,2,30,0,2,7000.0,2700,1,16,0,7000.0,0,1,0,0,0.0,0,0,0,17,1,0,2020,3,0
19513,435,0,0,1,1,19,750,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,7,32,0,0,61500.0,3000,1,132,0,43500.0,0,0,4,0,18000.0,2,0,0,9,1,0,2020,3,0
19514,2132,0,0,0,1,19,750,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,9,40,1,0,12000.0,2800,1,256,0,12000.0,1,0,3,0,0.0,0,0,0,10,1,0,2019,2,0
19515,439,0,0,0,0,17,750,4,0,0,0,1,1,0,1,0,0,1,0,0,1,1,4,9,31,0,3,66500.0,3000,0,79,0,36500.0,0,1,1,0,30000.0,2,0,1,10,1,0,2017,3,0
19516,440,0,0,0,0,1,750,4,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,8,45,0,3,40500.0,3000,0,195,0,40500.0,0,1,3,0,0.0,2,0,0,3,1,0,2012,4,0
19517,3767,0,0,0,1,12,750,5,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,1,29,0,4,70000.0,3000,1,41,0,40000.0,0,1,5,0,30000.0,2,0,0,5,1,0,2018,3,0
19518,2140,0,0,0,1,19,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,69,1,0,11000.0,3000,1,168,0,11000.0,0,0,5,0,0.0,0,0,0,3,1,0,2017,1,0
19519,451,0,0,0,1,6,750,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,10,55,0,1,30500.0,3000,1,202,1,30500.0,0,1,6,0,0.0,2,0,0,15,0,0,2018,3,0
19520,2153,0,0,0,0,29,750,1,0,0,0,2,0,0,0,0,1,2,0,0,1,1,0,9,38,0,0,14500.0,3000,1,21,0,14500.0,0,0,6,0,0.0,1,1,0,7,0,0,2014,1,1
19521,469,0,0,0,1,14,750,2,0,0,0,1,1,0,1,0,0,3,0,0,1,0,1,12,28,0,1,22500.0,3000,0,42,0,12000.0,1,0,5,0,10500.0,1,0,0,9,1,0,2012,3,0
19522,3808,0,1,0,0,12,750,1,0,0,0,3,0,0,1,0,1,1,0,1,1,0,0,6,57,0,0,16500.0,2800,0,175,0,16500.0,0,0,2,0,0.0,1,0,0,16,0,0,2018,3,1
19523,2177,1,0,0,1,24,750,2,0,0,0,2,1,0,0,0,0,2,0,0,1,1,0,5,47,0,1,9000.0,3000,1,43,0,9000.0,0,1,4,0,0.0,1,0,0,16,0,0,2020,3,0
19524,3812,0,1,0,0,17,750,3,0,0,0,1,1,0,1,0,0,2,0,0,1,0,3,8,25,0,2,51000.0,3000,0,43,0,21000.0,0,1,5,0,30000.0,2,0,1,8,1,0,2016,2,0
19525,496,0,0,0,0,27,750,1,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0,10,59,0,0,14000.0,2900,0,88,0,14000.0,0,0,6,0,0.0,0,1,0,16,0,0,2019,3,1
19526,2188,0,0,0,0,31,750,3,0,0,0,1,1,0,0,0,0,2,0,0,1,1,1,3,24,0,1,46500.0,3000,1,4,0,23500.0,0,1,6,0,23000.0,2,0,1,4,1,0,2013,1,0
19527,2209,0,0,0,0,12,750,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2,51,0,0,13500.0,3000,0,80,0,13500.0,0,0,1,0,0.0,0,1,0,14,0,0,2015,4,1
19528,3847,0,0,0,1,11,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,10,48,0,1,15000.0,3000,1,118,1,5000.0,0,1,4,0,10000.0,1,0,0,14,0,0,2006,3,0
19529,3847,0,0,0,1,11,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,0,3,10,46,0,1,15000.0,2900,0,101,1,5000.0,1,1,4,0,10000.0,1,0,0,14,0,0,2014,3,0
19530,2228,0,0,0,1,25,750,3,0,0,0,3,1,0,0,0,0,2,0,0,1,1,1,7,34,0,1,39000.0,2750,1,39,0,22000.0,0,1,3,0,17000.0,1,0,0,6,1,0,2017,4,0
19531,3853,0,0,0,0,10,750,2,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,12,54,1,3,14000.0,2600,0,132,0,14000.0,0,0,1,0,0.0,0,0,0,8,1,0,2015,1,0
19532,534,0,0,0,1,29,750,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,11,22,0,0,24500.0,3000,0,15,0,24500.0,0,1,4,0,0.0,1,0,0,13,1,0,2018,3,0
19533,537,0,0,0,0,16,750,2,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,9,44,1,0,8000.0,3000,0,110,1,8000.0,0,0,0,0,0.0,0,0,1,15,0,0,2017,3,0
19534,566,0,0,0,0,8,750,1,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,11,67,0,0,2500.0,3000,1,88,0,2500.0,1,0,4,0,0.0,1,0,1,5,1,0,2016,1,0
19535,574,0,0,0,0,22,750,2,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,2,69,0,1,35000.0,3000,0,198,0,10000.0,0,0,4,0,25000.0,1,0,0,20,1,0,2016,1,0
19536,577,0,0,0,1,8,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,8,28,0,3,35000.0,3000,0,32,0,10000.0,0,1,3,0,25000.0,1,0,0,13,1,0,2014,4,0
19537,2266,0,0,0,0,30,850,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,9,34,0,1,13000.0,2650,1,133,0,11000.0,0,0,0,0,2000.0,1,0,1,6,0,1,2012,3,0
19538,3912,0,0,0,0,9,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,8,39,0,0,38000.0,3000,0,21,0,16500.0,0,1,4,0,21500.0,1,0,1,17,1,0,2009,3,0
19539,597,0,0,0,1,17,750,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,6,28,0,0,21000.0,3000,0,43,0,21000.0,0,0,0,0,0.0,1,0,0,8,1,0,2013,3,0
19540,605,0,0,0,1,21,750,2,0,0,0,0,1,0,1,0,0,2,1,0,1,0,2,11,18,0,1,19000.0,3000,0,8,0,16500.0,0,0,3,0,2500.0,1,0,0,7,1,0,2019,1,0
19541,2277,0,0,0,1,1,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,2,53,0,1,29500.0,3000,0,171,0,24000.0,0,0,4,0,5500.0,1,0,0,16,1,0,2020,3,0
19542,2278,0,0,0,1,25,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,11,31,0,3,37500.0,2850,1,130,0,22500.0,0,1,0,0,15000.0,1,0,0,14,1,0,2020,3,0
19543,3938,0,0,1,1,28,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1,27,0,1,38000.0,2800,0,40,0,23000.0,1,0,0,0,15000.0,2,0,0,20,1,0,2017,0,0
19544,2304,0,0,0,1,28,750,3,1,0,0,2,1,0,0,0,0,1,0,0,1,0,1,2,73,0,2,31500.0,3000,1,170,0,23500.0,1,1,3,0,8000.0,2,0,0,7,1,0,2013,3,0
19545,649,0,0,0,1,18,800,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,18,1,0,10500.0,2800,0,5,0,10500.0,0,0,4,0,0.0,0,0,0,14,1,0,2008,1,0
19546,2311,0,0,0,0,1,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,4,64,0,1,15500.0,2500,1,128,0,15500.0,0,0,0,0,0.0,1,0,1,7,1,0,2015,3,0
19547,2311,0,0,0,0,1,750,2,0,0,0,2,1,0,0,0,0,2,0,0,1,1,0,4,38,0,1,15500.0,3000,1,22,0,15500.0,0,0,0,0,0.0,1,0,1,7,1,0,2013,3,0
19548,3953,0,0,0,1,30,750,4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,6,28,0,2,68000.0,3000,0,120,1,38000.0,0,1,6,0,30000.0,2,0,0,11,0,0,2020,1,0
19549,2321,1,0,0,0,15,750,3,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,10,39,0,2,11500.0,3000,0,86,0,11500.0,0,1,1,0,0.0,0,0,1,15,0,0,2017,3,0
19550,675,0,0,0,1,28,750,2,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,3,18,1,0,10000.0,3000,1,1,0,10000.0,0,0,3,1,0.0,0,0,0,8,1,0,2015,1,0
19551,2341,0,0,0,0,15,750,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,5,61,0,1,56500.0,3000,1,451,1,35500.0,0,1,2,0,21000.0,2,0,1,11,0,0,2018,1,0
19552,683,0,0,0,0,16,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,11,34,1,0,16000.0,3000,1,89,0,16000.0,0,0,5,1,0.0,0,0,1,15,1,0,2020,1,0
19553,2347,0,0,0,1,29,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,4,49,0,1,21000.0,2950,0,197,0,21000.0,0,1,0,0,0.0,1,0,0,15,1,0,2016,3,0
19554,3994,0,0,0,1,16,750,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,11,56,0,2,54000.0,3000,1,113,0,29000.0,0,1,5,0,25000.0,2,0,0,17,1,0,2016,1,0
19555,3994,0,0,0,1,16,750,3,0,0,0,2,1,0,0,0,0,5,0,0,1,0,1,11,20,0,2,54000.0,3000,1,22,0,29000.0,1,1,5,0,25000.0,2,0,0,17,1,0,2013,1,0
19556,2366,0,0,0,1,19,750,2,0,0,0,1,1,0,1,0,0,3,0,0,0,1,0,11,43,1,2,13500.0,2550,0,35,0,13500.0,0,0,1,0,0.0,0,0,0,12,1,0,2016,3,0
19557,2367,0,0,0,0,14,750,1,1,0,0,3,0,0,1,0,1,1,0,0,1,0,0,3,53,0,0,6500.0,3000,0,200,0,6500.0,1,0,3,0,0.0,0,1,0,11,0,0,2014,3,1
19558,2373,0,1,0,1,22,750,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,2,34,0,0,11000.0,3000,0,81,1,11000.0,0,0,4,0,0.0,1,0,0,7,0,0,2012,3,0
19559,2378,0,0,0,0,4,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,10,54,0,0,40500.0,3000,0,169,0,33000.0,0,1,4,0,7500.0,2,0,1,14,1,0,2015,3,0
19560,2381,0,0,0,1,25,750,2,0,0,0,3,1,0,0,0,0,2,0,0,1,1,1,11,20,0,0,18500.0,3000,1,6,0,14000.0,0,1,0,0,4500.0,1,0,0,13,1,0,2018,1,0
19561,713,0,0,1,1,22,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,8,49,0,1,39500.0,3000,0,133,0,31500.0,0,0,3,0,8000.0,2,0,0,2,1,0,2014,4,0
19562,718,0,0,0,1,2,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,3,12,43,0,2,50000.0,3000,0,133,0,35500.0,0,1,0,0,14500.0,2,0,0,14,1,0,2016,3,0
19563,4052,0,0,0,0,10,750,3,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,11,65,0,2,20000.0,3000,1,69,0,20000.0,0,1,6,0,0.0,1,0,1,5,1,0,2019,1,0
19564,2418,0,0,0,1,13,750,2,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,11,43,1,2,9000.0,3000,0,83,0,9000.0,0,0,2,0,0.0,0,0,0,14,1,0,2016,3,0
19565,4070,0,0,0,0,9,750,2,0,1,0,2,1,0,1,0,0,2,0,0,1,0,0,12,40,0,0,1000.0,3000,0,44,0,1000.0,0,0,0,0,0.0,0,0,1,19,1,0,2019,3,0
19566,757,0,0,0,1,20,750,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,12,37,0,0,4000.0,3000,0,40,1,4000.0,0,1,4,0,0.0,0,0,0,9,0,0,2014,3,0
19567,757,0,0,0,1,20,750,2,0,0,0,0,1,0,0,0,0,5,0,0,1,1,0,12,30,0,0,4000.0,3000,0,18,1,4000.0,0,1,4,0,0.0,0,0,0,9,0,0,2017,3,0
19568,4088,0,0,0,0,31,750,1,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,8,29,0,0,18000.0,3000,1,7,0,18000.0,0,0,5,0,0.0,0,1,0,14,0,0,2014,1,1
19569,2438,0,0,0,0,19,750,2,2,1,0,2,1,1,0,1,0,3,0,0,0,0,0,1,22,0,0,15000.0,3000,1,30,0,15000.0,0,0,5,1,0.0,1,0,0,8,1,0,2019,3,0
