fraud,driver_relationship_child,policy_state_nv,authorities_contacted_fire,collision_type_front,incident_day,policy_deductable,num_vehicles_involved,num_claims_past_year,policy_state_wa,policy_state_id,policy_liability,incident_type_collision,collision_type_side,customer_gender_female,authorities_contacted_ambulance,driver_relationship_na,num_insurers_past_5_years,policy_state_az,incident_type_theft,authorities_contacted_police,policy_state_ca,num_injuries,incident_month,customer_age,authorities_contacted_none,num_witnesses,total_claim_amount,policy_annual_premium,customer_gender_male,months_as_customer,driver_relationship_spouse,vehicle_claim,policy_state_or,police_report_available,incident_dow,injury_claim,incident_severity,incident_type_breakin,collision_type_rear,incident_hour,driver_relationship_self,driver_relationship_other,auto_year,customer_education,collision_type_na
0,0,0,0,0,22,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,6,49,0,0,48191.0,3000,1,106,0,10291.0,1,1,5,37900.0,0,0,1,7,1,0,2017,3,0
0,0,0,0,0,10,750,1,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,12,21,1,0,10188.0,3000,0,22,0,6488.0,0,0,1,3700.0,0,0,1,13,1,0,2020,3,0
0,0,0,0,0,31,750,2,0,1,0,2,1,1,1,0,0,1,0,0,1,0,0,1,70,0,1,44169.0,2950,0,127,0,14669.0,0,1,3,29500.0,1,0,0,16,1,0,2018,3,0
0,0,0,0,0,29,750,3,0,0,0,2,1,0,1,0,0,1,0,0,1,1,1,4,71,0,1,17000.0,3000,0,156,0,12000.0,0,1,0,5000.0,1,0,1,2,1,0,2008,4,0
0,0,0,0,0,21,750,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,7,47,1,0,18674.0,3000,1,194,0,15574.0,0,0,6,3100.0,0,0,0,11,1,0,2017,3,0
0,0,0,0,1,2,750,2,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,1,59,0,0,34500.0,3000,1,197,0,19500.0,0,0,2,15000.0,1,0,0,14,1,0,2019,1,0
0,0,0,0,0,11,750,2,0,0,0,2,1,1,0,0,0,1,0,0,1,0,1,10,50,0,1,25077.0,3000,1,50,1,17377.0,1,0,4,7700.0,1,0,0,15,0,0,2018,3,0
0,0,0,0,1,21,750,3,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,11,40,0,0,26552.0,3000,0,95,0,16652.0,1,1,3,9900.0,1,0,0,8,1,0,2018,3,0
0,0,0,0,1,14,750,2,1,0,0,1,1,0,0,0,0,3,0,0,1,1,0,1,31,0,0,42933.0,3000,0,11,0,15633.0,0,0,0,27300.0,1,0,0,7,1,0,2017,4,0
0,0,0,0,1,25,750,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,11,61,0,3,37500.0,3000,1,258,0,22500.0,0,1,0,15000.0,1,0,0,14,1,0,2018,3,0
0,0,0,0,1,15,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,3,53,0,2,40832.0,3000,0,93,0,39232.0,0,1,4,1600.0,2,0,0,20,1,0,2019,3,0
0,0,0,0,1,30,750,3,0,0,0,2,1,0,0,0,0,1,1,0,1,0,1,12,54,0,2,64000.0,3000,1,272,0,37000.0,0,1,0,27000.0,2,0,0,9,1,0,2018,1,0
1,0,0,0,1,2,750,2,1,0,0,2,1,0,0,1,0,1,0,0,0,1,0,12,53,0,0,27500.0,3000,1,171,0,27500.0,0,0,0,0.0,2,0,0,16,1,0,2015,3,0
0,0,0,0,1,12,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,8,64,0,4,56049.0,2700,1,153,0,34049.0,0,1,0,22000.0,2,0,0,23,1,0,2016,4,0
0,0,0,0,1,25,750,2,0,1,0,1,1,0,0,0,0,3,0,0,1,0,0,4,26,0,1,22500.0,3000,1,2,0,22500.0,0,1,3,0.0,1,0,0,16,1,0,2019,2,0
0,0,0,0,1,17,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,12,68,1,0,38654.0,3000,0,165,0,10554.0,0,0,1,28100.0,0,0,0,7,1,0,2016,3,0
0,0,0,0,1,11,750,3,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,6,45,0,0,17950.0,3000,1,97,0,8350.0,0,1,1,9600.0,1,0,0,16,1,0,2017,3,0
0,0,0,0,0,5,750,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,10,63,1,2,12500.0,3000,0,164,0,12500.0,0,0,5,0.0,0,0,1,0,1,0,2018,3,0
0,0,0,0,0,4,750,2,1,1,0,2,1,1,1,0,0,1,0,0,0,0,0,11,42,1,1,12300.0,3000,0,88,0,1000.0,0,0,0,11300.0,0,0,0,18,1,0,2009,1,0
0,1,0,0,0,2,800,2,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,54,1,3,15000.0,3000,1,96,0,15000.0,0,0,2,0.0,0,0,1,20,0,0,2012,3,0
0,0,0,0,0,18,750,2,0,1,0,2,1,0,0,0,0,2,0,0,1,0,0,11,32,0,1,11000.0,3000,1,14,0,11000.0,0,1,0,0.0,0,0,1,9,1,0,2015,1,0
0,0,1,0,0,30,750,2,0,0,0,2,1,1,0,0,0,1,0,0,1,0,1,4,36,0,3,37500.0,3000,1,177,0,21000.0,0,1,1,16500.0,2,0,0,11,1,0,2018,3,0
0,0,0,0,1,16,750,3,0,0,0,0,1,0,1,0,0,3,0,0,1,1,0,1,40,0,4,14500.0,3000,0,31,0,14500.0,0,1,2,0.0,0,0,0,16,1,0,2019,3,0
0,0,0,0,0,8,750,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,5,75,0,0,9044.0,3000,1,157,0,8244.0,0,0,2,800.0,0,1,0,5,0,0,2016,3,1
0,0,0,0,0,11,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,31,1,1,15982.0,3000,0,77,0,9282.0,0,0,4,6700.0,0,0,1,13,1,0,2016,3,0
0,0,0,0,0,15,750,1,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,8,36,0,0,6500.0,3000,0,51,0,6500.0,1,0,3,0.0,0,1,0,16,0,0,2018,0,1
0,0,0,0,1,5,750,2,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,7,40,0,2,19500.0,3000,0,155,0,19500.0,0,0,4,0.0,1,0,0,2,1,0,2014,3,0
0,0,0,0,1,15,750,1,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,11,54,0,0,23849.0,2700,1,143,0,16549.0,0,0,4,7300.0,1,0,0,6,1,0,2014,2,0
0,0,0,0,0,22,750,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,2,65,0,1,11500.0,3000,1,268,0,11500.0,0,0,4,0.0,1,0,0,14,1,0,2012,4,0
0,0,0,0,0,17,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,7,39,0,0,34161.0,2700,1,90,0,13061.0,0,1,2,21100.0,1,0,1,19,1,0,2018,3,0
0,0,0,0,1,29,750,2,1,0,0,2,1,0,1,0,0,4,0,0,0,1,0,9,39,1,1,27498.0,3000,0,18,0,18498.0,0,0,6,9000.0,0,0,0,23,1,0,2014,2,0
0,0,0,0,0,21,750,1,0,1,0,3,1,1,0,0,0,5,0,0,0,0,0,11,44,1,0,21500.0,3000,1,15,0,21500.0,0,0,3,0.0,0,0,0,11,1,0,2018,2,0
0,0,0,0,1,18,750,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,10,56,0,0,11500.0,2450,0,138,0,11500.0,0,0,4,0.0,0,0,0,11,1,0,2014,3,0
0,0,0,0,0,3,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,45,1,1,21443.0,2800,0,88,0,10843.0,0,0,3,10600.0,0,0,1,9,1,0,2017,3,0
0,0,0,0,0,4,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,2,34,0,1,12500.0,2950,0,62,0,12500.0,0,1,0,0.0,1,0,0,15,1,0,2020,3,0
0,0,0,0,0,9,750,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,4,35,1,0,17000.0,2800,0,44,0,17000.0,0,0,1,0.0,0,0,0,14,1,0,2019,3,0
0,0,0,0,1,4,750,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,63,1,2,12500.0,3000,1,147,0,12500.0,0,0,4,0.0,0,0,0,23,0,1,2020,1,0
0,0,0,0,0,9,750,1,0,0,0,3,1,0,0,0,0,5,0,0,0,1,0,4,22,1,0,51248.0,3000,1,20,0,22848.0,0,0,1,28400.0,0,0,1,6,1,0,2017,2,0
0,0,0,0,0,8,750,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11,48,1,0,35813.0,2750,1,65,1,15513.0,0,0,4,20300.0,0,0,1,15,0,0,2015,2,0
1,0,0,0,0,8,750,2,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,10,58,1,0,6000.0,3000,0,125,0,6000.0,0,0,1,0.0,0,0,1,5,1,0,2016,3,0
0,0,0,0,1,28,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,10,75,0,0,19500.0,3000,0,182,0,19500.0,0,0,0,0.0,1,0,0,7,1,0,2018,3,0
0,0,0,0,0,15,750,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,11,40,0,3,13000.0,3000,1,69,0,13000.0,0,1,4,0.0,0,0,1,17,1,0,2017,3,0
0,0,0,0,0,23,750,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5,55,1,0,30622.0,2700,1,22,0,12722.0,0,0,3,17900.0,0,1,0,19,0,0,2018,3,1
0,0,0,0,1,21,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,5,33,0,2,68000.0,3000,1,165,0,38000.0,0,1,1,30000.0,2,0,0,8,1,0,2014,3,0
0,0,0,0,0,18,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,12,32,1,2,16417.0,3000,1,31,0,5317.0,1,0,2,11100.0,0,0,1,2,1,0,2019,2,0
0,0,0,0,0,7,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12,48,1,0,14453.0,2600,1,55,0,8753.0,0,0,5,5700.0,0,0,1,22,1,0,2013,3,0
0,1,0,0,1,14,750,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,9,43,0,1,7000.0,3000,1,146,0,7000.0,0,1,5,0.0,0,0,0,17,0,0,2018,3,0
0,0,0,0,1,26,750,4,0,0,0,1,1,0,1,0,0,3,0,0,1,1,2,3,61,0,2,32193.0,3000,0,37,0,28193.0,0,1,1,4000.0,2,0,0,15,1,0,2016,2,0
0,0,0,0,0,1,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,63,0,0,10500.0,2450,0,106,0,10500.0,0,0,1,0.0,0,1,0,13,0,0,2014,3,1
0,0,0,0,0,25,750,2,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0,9,35,1,3,15000.0,3000,0,10,0,15000.0,0,0,2,0.0,0,0,0,16,1,0,2016,3,0
0,0,0,0,0,26,750,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,47,0,1,22000.0,3000,1,78,0,22000.0,0,1,1,0.0,1,0,1,15,1,0,2017,3,0
0,0,0,0,1,3,750,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,7,37,0,0,18127.0,2700,1,40,0,16227.0,0,1,2,1900.0,1,0,0,9,1,0,2018,1,0
0,0,0,0,0,7,750,1,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,9,19,0,0,14000.0,3000,1,2,0,14000.0,0,0,5,0.0,0,1,0,6,0,0,2018,1,1
0,0,0,0,1,8,750,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,7,31,1,1,14500.0,3000,1,66,1,14500.0,0,0,0,0.0,0,0,0,16,0,0,2020,4,0
0,0,0,0,0,6,750,2,0,0,0,3,1,1,1,0,0,1,0,0,1,1,0,2,39,0,0,204070.0,3000,0,25,0,10570.0,0,0,2,193500.0,0,0,0,9,1,0,2016,3,0
0,1,0,0,0,30,750,2,0,0,0,3,1,0,1,0,0,1,0,0,1,1,0,3,49,0,0,18000.0,3000,0,55,0,18000.0,0,0,5,0.0,1,0,1,5,0,0,2016,3,0
0,0,0,0,1,2,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,5,47,1,0,12000.0,3000,0,18,0,12000.0,1,0,3,0.0,0,0,0,10,1,0,2020,3,0
0,0,0,0,1,26,750,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,10,54,1,1,10154.0,3000,1,138,0,2254.0,0,0,5,7900.0,0,0,0,13,1,0,2019,1,0
0,0,0,0,0,25,750,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,4,75,0,0,22000.0,3000,1,254,1,22000.0,0,0,3,0.0,1,0,0,17,0,0,2020,3,0
0,0,0,0,0,3,750,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,10,44,1,0,51494.0,2650,1,75,0,14194.0,0,0,3,37300.0,0,0,0,15,1,0,2013,3,0
0,0,0,0,1,15,750,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,9,69,0,2,50000.0,3000,0,87,0,37000.0,0,1,6,13000.0,2,0,0,0,1,0,2019,3,0
0,0,0,0,1,26,750,2,0,1,0,3,1,0,1,0,0,2,0,0,1,0,0,1,28,0,0,21475.0,2850,0,59,0,15975.0,0,0,5,5500.0,1,0,0,13,1,0,2019,3,0
0,0,0,0,0,5,750,3,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,5,72,0,0,1000.0,3000,1,146,0,1000.0,0,1,6,0.0,0,0,0,2,1,0,2010,3,0
0,0,0,0,1,14,750,2,1,0,0,3,1,0,0,0,0,2,0,0,1,1,0,12,20,0,0,20500.0,3000,1,17,0,20500.0,0,1,5,0.0,1,0,0,3,1,0,2019,1,0
0,0,0,0,0,23,750,2,0,0,0,2,1,1,1,0,0,5,0,0,1,1,1,8,45,0,0,37332.0,3000,0,3,1,23332.0,0,1,4,14000.0,1,0,0,17,0,0,2020,3,0
0,0,0,0,0,26,750,1,0,0,0,2,0,0,0,0,1,1,1,0,1,0,1,4,70,0,0,26000.0,3000,0,215,0,23000.0,0,0,4,3000.0,1,1,0,12,0,0,2019,3,1
0,0,0,0,1,27,750,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,10,55,0,1,19523.0,3000,0,91,0,15123.0,0,0,6,4400.0,1,0,0,22,1,0,2019,3,0
0,0,0,0,1,2,750,2,0,0,0,2,1,0,1,0,0,1,0,0,1,1,0,4,21,0,3,10000.0,3000,0,30,0,10000.0,0,0,1,0.0,1,0,0,15,1,0,2019,3,0
0,0,0,0,0,19,750,2,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,9,56,0,0,14000.0,3000,0,73,0,14000.0,0,1,3,0.0,0,0,1,5,1,0,2017,1,0
0,0,0,1,1,8,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,3,31,0,0,42000.0,3000,0,65,1,30500.0,0,0,4,11500.0,2,0,0,15,0,0,2016,2,0
0,1,0,0,0,1,750,2,0,0,0,3,1,1,1,0,0,1,0,0,1,1,2,5,30,0,0,42578.0,2850,0,93,0,15278.0,0,1,2,27300.0,1,0,0,19,0,0,2015,0,0
0,0,0,0,0,6,750,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,12,28,1,0,8000.0,3000,0,42,0,8000.0,0,0,4,0.0,0,0,1,13,1,0,2016,2,0
0,0,0,0,0,26,750,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,7,32,1,0,34000.0,3000,1,55,0,15500.0,0,0,4,18500.0,0,0,1,9,1,0,2019,4,0
0,0,0,0,1,19,750,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,5,58,0,3,11000.0,2850,0,148,0,11000.0,0,1,6,0.0,1,0,0,16,1,0,2014,3,0
0,0,0,0,0,6,750,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2,44,0,1,23000.0,2750,1,202,0,23000.0,0,1,2,0.0,1,0,1,12,1,0,2020,3,0
0,0,0,0,0,18,750,2,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,9,66,0,0,39548.0,3000,0,60,0,28848.0,0,0,2,10700.0,2,0,0,14,1,0,2015,3,0
0,0,0,0,0,3,750,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,12,57,1,0,7000.0,2650,0,193,0,7000.0,0,0,1,0.0,0,0,0,11,1,0,2016,3,0
0,0,0,0,1,13,750,2,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,1,44,1,2,12000.0,2950,0,98,0,12000.0,0,0,6,0.0,0,0,0,11,1,0,2016,4,0
0,0,0,0,1,11,750,2,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,11,24,0,1,19500.0,2750,1,2,0,19500.0,0,1,0,0.0,1,0,0,13,1,0,2020,2,0
0,0,0,1,1,24,750,2,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,1,24,0,1,70089.0,3000,1,24,1,20989.0,0,0,3,49100.0,2,0,0,20,0,0,2019,2,0
0,0,0,0,0,26,750,3,0,0,0,0,1,0,0,0,0,2,0,0,1,1,4,6,22,0,1,45695.0,3000,1,44,0,33795.0,0,1,2,11900.0,2,0,1,9,1,0,2017,3,0
0,0,0,0,0,28,750,3,0,0,0,3,1,0,0,0,0,2,0,0,1,1,0,9,34,0,4,38782.0,3000,1,45,0,31182.0,0,1,5,7600.0,2,0,1,7,1,0,2014,4,0
0,0,0,0,0,31,750,3,0,0,0,1,1,0,1,0,0,2,1,0,1,0,1,3,30,0,1,46500.0,3000,0,38,0,23500.0,0,1,6,23000.0,2,0,1,4,1,0,2019,1,0
0,0,0,0,1,24,750,2,0,0,0,1,1,0,1,0,0,5,1,0,0,0,0,5,38,1,1,41894.0,3000,0,22,0,14894.0,0,0,4,27000.0,0,0,0,12,1,0,2019,4,0
0,0,0,0,1,6,750,1,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,5,21,1,0,5500.0,3000,1,22,0,5500.0,0,0,0,0.0,0,0,0,8,1,0,2019,3,0
0,0,0,0,0,20,750,1,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,4,20,0,0,16184.0,3000,0,15,0,7784.0,0,0,5,8400.0,0,1,0,7,0,0,2013,3,1
0,0,0,0,0,28,750,1,0,0,0,0,0,0,1,0,1,3,0,0,1,1,0,5,23,0,0,33046.0,2800,0,6,0,9946.0,0,0,1,23100.0,0,1,0,18,0,0,2018,3,1
0,0,0,0,0,27,750,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,72,0,2,22842.0,3000,1,146,0,17042.0,0,1,6,5800.0,1,0,0,10,1,0,2010,3,0
0,1,0,0,0,13,750,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,7,52,1,1,11000.0,3000,1,233,0,11000.0,0,0,5,0.0,0,0,0,16,0,0,2018,2,0
1,0,0,0,0,9,750,2,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,8,48,0,1,16500.0,3000,1,97,0,16500.0,1,0,4,0.0,1,0,0,19,1,0,2015,2,0
0,0,0,0,0,17,750,3,0,1,0,3,1,1,0,0,0,3,0,0,1,0,1,12,45,0,2,52000.0,2750,0,26,0,23000.0,0,1,1,29000.0,1,0,0,16,1,0,2019,4,0
0,0,0,0,1,19,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,12,52,1,2,64322.0,3000,1,61,0,8722.0,0,0,3,55600.0,0,0,0,12,1,0,2019,1,0
0,0,0,0,1,21,750,4,0,0,0,1,1,0,1,0,0,4,0,0,1,1,2,10,18,0,4,36500.0,3000,0,2,0,26000.0,0,1,0,10500.0,2,0,0,17,1,0,2014,1,0
0,0,0,0,0,5,750,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,10,39,0,0,10000.0,3000,1,97,0,10000.0,0,0,5,0.0,0,1,0,5,0,0,2019,3,1
0,0,0,0,1,27,750,4,0,0,0,3,1,0,0,0,0,1,0,0,1,1,4,11,46,0,3,74280.0,2600,1,148,0,35380.0,0,1,2,38900.0,2,0,0,7,1,0,2016,1,0
0,0,0,0,0,17,750,2,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,12,24,0,1,23837.0,3000,0,2,0,12137.0,0,0,1,11700.0,0,0,0,15,1,0,2017,4,0
0,0,0,0,1,29,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,5,49,0,1,28132.0,3000,0,133,0,7832.0,0,0,2,20300.0,0,0,0,3,1,0,2014,4,0
0,0,0,0,1,18,750,4,1,0,0,0,1,0,1,0,0,1,0,0,1,1,2,11,56,0,2,37500.0,3000,0,186,0,30000.0,0,1,0,7500.0,2,0,0,14,1,0,2019,1,0
0,0,0,0,0,4,750,3,0,0,0,2,1,1,0,0,0,3,0,0,1,1,0,11,34,0,1,19656.0,3000,1,40,0,12256.0,0,1,0,7400.0,1,0,0,17,1,0,2015,3,0
0,0,0,0,0,14,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6,32,1,1,6000.0,3000,1,43,1,6000.0,0,0,4,0.0,0,0,1,12,0,0,2016,4,0
0,1,0,0,1,6,750,2,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,10,34,0,0,22000.0,2700,1,39,0,22000.0,0,0,6,0.0,1,0,0,7,0,0,2020,3,0
0,0,0,0,1,19,750,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,5,51,0,3,24930.0,3000,1,108,0,13130.0,0,0,6,11800.0,1,0,0,4,1,0,2020,2,0
0,0,0,0,0,30,750,1,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,10,64,0,0,13500.0,2750,1,197,0,13500.0,0,0,2,0.0,0,1,0,12,0,0,2015,3,1
0,0,0,0,0,12,750,5,0,0,0,0,1,0,1,0,0,2,0,0,1,1,2,4,29,0,2,47000.0,2750,0,17,0,37500.0,0,1,4,9500.0,2,0,1,17,1,0,2018,1,0
0,0,0,0,1,1,750,2,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,12,33,1,1,35976.0,2600,1,15,0,13676.0,0,0,6,22300.0,0,0,0,14,1,0,2014,1,0
0,0,0,0,1,24,750,2,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,5,45,1,3,13000.0,2850,0,220,0,13000.0,0,0,4,0.0,0,0,0,4,1,0,2015,4,0
0,0,0,0,0,12,750,4,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,5,59,0,4,98930.0,2850,1,175,0,37030.0,0,1,6,61900.0,2,0,1,9,1,0,2018,3,0
0,0,0,0,0,16,750,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,9,21,1,0,17561.0,3000,0,30,0,6361.0,0,0,0,11200.0,0,0,1,16,1,0,2017,3,0
0,0,0,0,0,12,750,1,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,7,61,0,0,26953.0,3000,0,52,0,13653.0,0,0,4,13300.0,0,1,0,9,0,0,2020,1,1
0,0,0,0,1,29,750,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,7,65,0,2,17498.0,3000,0,89,0,8598.0,0,0,0,8900.0,0,0,0,15,1,0,2012,3,0
0,0,0,0,1,24,750,2,0,0,1,1,1,0,0,0,0,1,0,0,1,0,2,9,54,0,0,96026.0,3000,1,139,0,4926.0,0,1,1,91100.0,1,0,0,20,0,1,2016,4,0
0,0,1,0,0,17,750,3,0,0,0,1,1,0,1,0,0,2,0,0,1,0,3,8,25,0,2,51000.0,3000,0,43,0,21000.0,0,1,5,30000.0,2,0,1,8,1,0,2016,2,0
0,0,0,0,0,19,750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,60,1,0,16000.0,3000,1,333,0,16000.0,0,0,1,0.0,0,0,1,10,1,0,2014,3,0
0,0,0,0,0,29,750,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,8,47,0,0,17500.0,3000,1,52,0,17500.0,0,0,3,0.0,1,0,0,5,0,0,2018,1,1
0,0,0,0,1,30,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,3,8,42,0,2,48375.0,3000,1,22,0,29975.0,0,1,4,18400.0,2,0,0,8,1,0,2012,3,0
0,0,0,0,0,30,750,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,46,1,3,8665.0,3000,1,125,0,2065.0,0,0,1,6600.0,0,0,1,15,1,0,2009,3,0
0,0,0,0,1,10,750,3,0,0,0,2,1,0,0,0,0,2,0,0,1,1,1,9,23,0,2,49500.0,2750,1,44,0,19500.0,0,1,1,30000.0,1,0,0,8,1,0,2016,3,0
0,0,0,0,1,3,750,2,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,9,38,1,0,16494.0,2750,0,112,0,11994.0,0,0,1,4500.0,0,0,0,12,1,0,2013,2,0
0,0,0,0,0,6,750,3,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,7,56,0,3,47500.0,3000,0,122,0,32500.0,0,1,5,15000.0,2,0,0,18,1,0,2018,2,0
0,0,0,0,0,5,750,2,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,2,34,1,0,7500.0,2550,0,170,0,7500.0,0,0,1,0.0,0,0,0,11,0,1,2010,1,0
1,0,0,0,0,13,750,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,9,34,0,1,16000.0,2700,1,18,0,16000.0,0,0,4,0.0,1,0,0,5,1,0,2015,1,0
0,0,0,0,0,11,750,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,2,10,54,0,0,14208.0,2700,1,140,0,8008.0,0,1,4,6200.0,1,0,0,10,1,0,2017,4,0
0,0,0,0,1,9,750,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,10,48,1,3,15000.0,2650,0,212,0,15000.0,0,0,2,0.0,0,0,0,9,1,0,2014,1,0
0,0,0,0,0,30,750,2,0,0,0,0,1,1,0,0,0,4,0,0,1,1,1,7,31,0,0,55853.0,2850,1,7,1,20853.0,0,1,1,35000.0,1,0,0,7,0,0,2020,1,0
0,0,0,0,1,24,750,3,0,1,0,3,1,0,1,0,0,2,0,0,1,0,1,2,40,0,0,52533.0,3000,0,58,0,28933.0,0,1,6,23600.0,2,0,0,20,1,0,2013,4,0
0,0,0,0,0,12,750,3,0,1,0,2,1,0,1,0,0,1,0,0,1,0,1,7,58,0,1,38253.0,3000,0,121,0,34253.0,0,1,4,4000.0,2,0,1,4,1,0,2017,1,0
0,0,1,0,0,28,750,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,52,1,0,8000.0,2450,1,114,1,8000.0,0,0,0,0.0,0,0,1,18,0,0,2013,4,0
0,0,0,0,0,2,750,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,8,60,0,0,20321.0,2550,0,334,0,11021.0,0,0,4,9300.0,0,1,0,7,0,0,2018,4,1
1,0,0,0,0,3,750,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,10,32,0,0,8500.0,3000,0,31,0,8500.0,0,0,3,0.0,0,1,0,19,0,0,2015,3,1
0,0,0,0,0,30,750,3,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,25,0,1,2500.0,2800,1,69,0,2500.0,0,1,2,0.0,0,0,0,7,1,0,2004,1,0
0,0,0,0,0,9,750,3,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3,37,0,1,20500.0,3000,1,80,1,20500.0,0,1,5,0.0,1,0,1,15,0,0,2016,3,0
0,0,0,0,0,9,750,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,9,42,0,3,44000.0,3000,1,81,1,32000.0,0,1,0,12000.0,2,0,1,15,0,0,2018,3,0
0,0,0,0,0,7,750,2,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,10,66,0,2,16500.0,3000,0,187,0,16500.0,0,1,0,0.0,0,0,1,4,0,1,2020,1,0
